id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
22706726,Art Deco Soho Loft,20122508728,unconfirmed,Brian,Manhattan,Nolita,40.72182,-73.99566999999999,United States,US,True,flexible,Entire home/apt,2017,$144 ,$29 ,2,28,6/22/2019,3.98,3,1,0,"- No smoking anywhere on premises, inside or outside. - No pets. - Please take off shoes in the apartment. - Please leave the house in the condition you found it in. - Please be respectful to neighbors. - Turn off A/C when away.",
22707278,Music Recording Mixing Film Photography Art,46906042588,verified,Anting,Brooklyn,Greenpoint,40.732890000000005,-73.955,United States,US,False,moderate,Entire home/apt,2014,"$1,003 ",$201 ,1,1,6/1/2019,0.79,3,33,365,,
22707831,Sunny Williamsburg Loft ☀️,86786023611,unconfirmed,Jamis,Brooklyn,Williamsburg,40.710640000000005,-73.9614,United States,US,False,moderate,Entire home/apt,2013,$180 ,$36 ,3,4,3/23/2019,0.63,4,2,0,,
22708383,Brooklyn Pvt Bedroom with an amazing rooftop!,45223081798,unconfirmed,Nat,Brooklyn,Williamsburg,40.712509999999995,-73.96061999999999,United States,US,True,strict,Private room,2020,$476 ,$95 ,3,0,,,4,1,0,"Please treat my place as your own. Turn off the lights, AC, fan, etc when you leave the apartment, and wash any kitchenware and dishes that you've used. Put used towels on the floor, so that I now they've been used.",
22708935,5min walk to L train - Great Roommates! Fast WiFi!,73417645384,verified,Bedly Bushwick,Brooklyn,Bushwick,40.70127,-73.91235,United States,US,True,flexible,Private room,2019,"$1,173 ",$235 ,30,0,,,4,9,43,,
22709488,Beautiful 2-bedroom Apt near Times Square,33258271209,verified,Michel And Antoine,Manhattan,Hell's Kitchen,40.76011,-73.99087,United States,US,True,moderate,Entire home/apt,2018,$544 ,$109 ,3,23,7/1/2019,3.5,2,2,207,,
22710040,Cozy Brooklyn Studio Apartment!,10534246419,verified,Lily,Brooklyn,Crown Heights,40.67471,-73.9616,United States,US,False,flexible,Entire home/apt,2020,$933 ,$187 ,3,2,4/15/2019,0.32,2,1,19,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",
22710592,Prime Location Affordable 2 Bedrooms,18315742140,unconfirmed,Ned,Manhattan,Midtown,40.752340000000004,-73.98591,United States,US,False,flexible,Entire home/apt,2019,"$1,130 ",$226 ,30,2,4/8/2019,0.38,4,1,0,"No smoking inside the house.  No loud parties or disturbing the peace or public nuisance allowed. This is a strictly residential rental NOT commercial.  If holding parties you must first seek owner's permission before inviting anyone other than immediate family.   This is a peaceful family neighborhood and I like to keep it that way.  Clean after yourself, clean the stove and oven and all the appliances.  Leave everything exactly in the condition it is in when you first arrived.  Treat this house as if it is your own with the proper respect and courtesy.  No pets allowed.  Check in is 4PM, Check out 10AM.  On Check out date please leave all the dirty sheets, towels, linens by the washer for the maid.  Please leave the outside trash container for the garbage truck on the night before it arrives.",
22711144,NY TIME SQUARE DOUBLE ROOM,65616801876,verified,Hudson River Hotel,Manhattan,Hell's Kitchen,40.756409999999995,-73.9971,United States,US,False,moderate,Private room,2019,$961 ,$192 ,1,25,5/28/2019,3.49,2,8,84,"Ali's House Rules When you stay in an Airbnb, you're staying in someone's home. Here are some guidelines Joe asks all guests to follow.  Quiet down AFTER 10PM specially in week days",
22711697,"Modern Studio in Heart of Crown Heights, Brooklyn",9772841368,unconfirmed,Micah,Brooklyn,Crown Heights,40.67013,-73.95375,United States,US,True,strict,Entire home/apt,2006,"$1,091 ",$218 ,1,15,2/17/2019,2.17,2,1,0,,
22712249,Sofa-Bed in a modern and cozy apartment in Harlem,32886085730,verified,Gianluca,Manhattan,Harlem,40.82398,-73.93815,United States,US,True,moderate,Shared room,2007,$98 ,$20 ,2,15,6/5/2019,2.28,2,1,96,No pets and No smoking. Guests need to be respectful and considerate of others.,
22712801,New York City cozy creative,73080289308,verified,Samantha,Manhattan,Upper East Side,40.76117,-73.96019,United States,US,True,moderate,Private room,2008,$939 ,$188 ,2,28,6/30/2019,6.83,2,1,31,,
22713354,ENTIRE bushwick studio,74676204897,unconfirmed,Jocelyn,Brooklyn,Bushwick,40.69227,-73.91724,United States,US,True,flexible,Entire home/apt,2017,$95 ,$19 ,3,3,5/27/2019,0.42,3,1,0,"Please do not smoke, and be respectful of others in the house.",
22713906,NEWLY AVAILABLE Private Room only 2 BLOCKS off-LGA,8906990853,verified,Tussan,Queens,East Elmhurst,40.77082,-73.87469,United States,US,True,strict,Private room,2022,$206 ,$41 ,1,65,7/3/2019,9.15,4,3,83,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
22714458,Luxury Chelsea 1 bed full service with balconies,66585508170,verified,Danielle,Manhattan,Chelsea,40.7416,-73.99781999999999,United States,US,True,strict,Entire home/apt,2017,$452 ,$90 ,4,2,1/2/2019,0.3,4,1,17,No pets.  No smoking inside.,
22715011,Comfortable one bedroom in heart of Midtown,26144144931,verified,Matthew,Manhattan,Hell's Kitchen,40.75608,-73.99606,United States,US,False,moderate,Entire home/apt,2003,$446 ,$89 ,10,2,5/20/2019,0.91,4,1,0,No pets. No smoking. Guests need to be respectful and gentle.,
22715563,Private ROOM in a GROUND FLOOR apt w/Parking,79945323756,unconfirmed,Claudia And Luis,Queens,Flushing,40.728590000000004,-73.80899000000001,United States,US,True,moderate,Private room,2015,"$1,095 ",$219 ,2,18,7/7/2019,2.62,3,1,60,"We are a relaxed household, but expect guests to use common sense and to respect our home.  Smoking is not permitted in any part of the property, including common living spaces, the porch, bedroom and bedroom window. Anyone found to have smoked will be asked to leave immediately. When using the kitchen, guests agree to: - Wash up all dishes, cutlery, pots and pans after use - Clean work surfaces and table - Return all utensils to their origin place - Put all rubbish in the trash Shower & Toilet: - Please leave the shower and toilet in a clean, hygienic and fresh state.  Bedroom: - Please refrain from playing music prior to 9am and after 8pm. Bikes: - There are two bikes available to use at your own risk. Guests outside of AirBnB are not permitted to stay in the apartment.",
22716115,Private Entire Studio 10min to LGA! 全独立套房十分钟法拉盛中心,65555808658,verified,Henry,Queens,College Point,40.77857,-73.84408,United States,US,True,strict,Entire home/apt,2003,$388 ,$78 ,1,50,7/3/2019,7.69,2,2,78,"Guest should do there dishes and clean after themselves. No alcohol, No drugs, No party's and most important Don't Disturb other guests!",
22716667,Home in NYC 1 BR Apartment Midtown Retreat,45745432947,verified,Tanya,Manhattan,Hell's Kitchen,40.756,-73.99804,United States,US,True,moderate,Entire home/apt,2009,$452 ,$90 ,5,10,7/6/2019,1.47,3,1,31,"Please treat my place as your own. Turn off the lights, AC, fan, etc when you leave the apartment, and wash any kitchenware and dishes that you've used. Put used towels on the floor, so that I now they've been used.",
22717220,Sunny Spacious New Brooklyn Condo,83074541551,verified,Nathan,Brooklyn,Greenpoint,40.73578,-73.95369000000001,United States,US,False,strict,Entire home/apt,2003,"$1,168 ",$234 ,4,3,3/25/2019,0.43,3,1,321,"Share our house as a guest, don't worry about cost of snacks or an occasional beer. No smoking. Please consult first if you will be traveling with small children. We try to keep the space clean and ask everyone to remove their shoes in the appartment and be respectful to everyone.",
22717772,Large bedroom,44776513813,unconfirmed,Sara,Brooklyn,Kensington,40.63628,-73.9697,United States,US,True,strict,Private room,2010,$464 ,$93 ,2,12,7/7/2019,3.67,3,3,220,,
22718324,"The Manhattan Club New York Oct 6-13, 2019",85906137365,unconfirmed,Thomas,Manhattan,Midtown,40.76435,-73.98196999999999,United States,US,False,flexible,Entire home/apt,2003,$559 ,$112 ,7,0,,,4,1,227,"Guest should do there dishes and clean after themselves. No alcohol, No drugs, No party's and most important Don't Disturb other guests!",
22718877,Tranquil oasis in the fast pace of NYC,49065281539,unconfirmed,Linda,Manhattan,Lower East Side,40.7189,-73.98263,United States,US,False,flexible,Private room,2018,$433 ,$87 ,1,11,7/3/2019,2.84,3,1,250,"Please be respectul of other occupants of the apartment. This means: no smoking indoors, no parties, and cleaning up after yourself.",
22719429,Cheap good double bed in living room-30min to Man,17762861073,unconfirmed,Sifan,Queens,Rego Park,40.729420000000005,-73.86551,United States,US,False,flexible,Shared room,2015,$711 ,$142 ,1,12,6/30/2019,1.86,2,2,51,,
22719981,"Sunny, Cozy Apartment in Chinatown/LES",94205926858,unconfirmed,Suea,Manhattan,Two Bridges,40.71114,-73.99977,United States,US,True,moderate,Entire home/apt,2003,$750 ,$150 ,2,0,,,5,1,0,,
22720534,NEW - Manhattan - Private room near Central Park,3223550435,verified,Adrien,Manhattan,East Harlem,40.79852,-73.93769,United States,US,True,flexible,Private room,2016,$561 ,$112 ,1,31,6/22/2019,4.63,3,1,0,,
22721086,"Centrally located, modern, pleasant 1BR apartment",59773711407,verified,Orlando,Queens,Elmhurst,40.74055,-73.88076,United States,US,True,moderate,Entire home/apt,2007,$801 ,$160 ,3,20,6/22/2019,4.11,4,1,101,"Please try to make less noise when talking, moving suitcases in your room as the house has very little sound barrier. The stairs makes a lot of noise when people walk fast, please be considered. The guest must be a non-smoker and his/her clothes should not smell of smoke. No smoking inside/outside.  Use of cologne/perfume/other product with noticeable scent/ sprays are not allowed in or out of the house. Trash has to be separated from recycle. No trash may be put in any containers outside of the house. If you unable to separate the trash, at least, please be considered and don't mix recycles with food or personal product waist. Single use plastic bags should not be taking from the store: you will get your personal fordable reusable bag and may keep it. Please use other resources conservatively and be conscience about the impact on the environment. We all share this planet. Don't give this mailing address to anyone before confirming by email First offense address sharing $200, and every",
22721638,A Little Sanctuary,38018248269,verified,Nelmir,Brooklyn,Crown Heights,40.67685,-73.94405,United States,US,False,flexible,Entire home/apt,2012,$570 ,$114 ,5,5,6/24/2019,0.81,4,1,8,1. guest should do the dishes by themselves. 2. late check out will be charged $30 from your deposit.,
22722190,"Artistic, Cozy Space in Convenient Williamsburg",58337470955,verified,Marnie,Brooklyn,Williamsburg,40.70874,-73.95873,United States,US,True,strict,Shared room,2016,$291 ,$58 ,2,4,6/2/2019,0.59,5,1,135,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
22722743,Privately located 2 BR Apt! Soho!,46467665879,unconfirmed,Jasmine,Manhattan,SoHo,40.726079999999996,-74.00022,United States,US,True,flexible,Entire home/apt,2017,$783 ,$157 ,1,9,6/9/2019,1.73,2,10,338,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",
22723295,Light Drenched Brooklyn Haven,43202280352,unconfirmed,Max,Brooklyn,Park Slope,40.67409,-73.97546,United States,US,False,strict,Entire home/apt,2004,$218 ,$44 ,8,3,4/30/2019,0.48,3,1,7,,
22723847,Upscale Artsy Apartment in Brooklyn - Free Parking,67850932261,verified,Allie,Brooklyn,Crown Heights,40.6751,-73.91035,United States,US,False,flexible,Entire home/apt,2020,"$1,068 ",$214 ,2,7,3/11/2019,1.03,4,1,0,Please take off your shoes outside of house. Keep clean in the kitchen and bathroom. This room is only for one person. ,
22724400,Cosy APt,26379475208,unconfirmed,Ali,Manhattan,Upper East Side,40.77778,-73.94893,United States,US,False,strict,Entire home/apt,2009,$239 ,$48 ,5,1,2/24/2019,0.22,2,1,0,"Please expect to share the apartment with guests having various backgrounds. Be respectful and decent, also enjoy interacting with each other. Please dress descent in the house especially in and out of the shower.",
22724952,Luxury in Brooklyn,31818638076,unconfirmed,Franklyn,Brooklyn,Bushwick,40.68225,-73.90720999999999,United States,US,True,flexible,Entire home/apt,2005,$725 ,$145 ,1,28,7/2/2019,4.22,3,1,30,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
22725504,Soho Loft Experience,37387422671,unconfirmed,Natalie,Manhattan,SoHo,40.72446,-73.99965999999999,United States,US,False,strict,Private room,2005,$741 ,$148 ,7,0,,,2,1,88,"You are free to help yourself to the cereal, milk, granola, and juice on the top shelf.  We won't be home to make breakfast but you are welcome to enjoy the pre-made items.  Everything should be on the top shelf.",
22726057,Spacious 1 BR Home in Hell's Kitchen,95603272467,verified,Nick,Manhattan,Hell's Kitchen,40.763329999999996,-73.98917,United States,US,True,strict,Entire home/apt,2016,$105 ,$21 ,4,3,2/21/2019,0.42,3,1,0,Shoes off when in the house. No smoking inside. Try to keep it quiet.,
22726609,Modern Room in LuxuryApt overlooking LIC&Manhattan,64408497506,unconfirmed,Drew,Queens,Long Island City,40.749,-73.94161,United States,US,False,strict,Private room,2020,$203 ,$41 ,30,6,5/24/2019,1.04,4,1,0,,
22727161,Sunny bedroom in a spacious loft/apt in Bushwick!,21780736591,verified,Azu,Brooklyn,Williamsburg,40.702020000000005,-73.94351999999999,United States,US,True,moderate,Private room,2018,$105 ,$21 ,3,4,7/4/2019,4.0,3,1,101,"Do not break anything, leave it the way you found it (or better), do not steal anything. Have fun, have guests and have a good time.",
22727713,Private room 1 block from M train in Ridgewood,79452080592,verified,Aimar,Queens,Ridgewood,40.70792,-73.89546,United States,US,True,strict,Private room,2003,$704 ,$141 ,3,7,7/7/2019,1.08,3,1,188,,
22728266,Large bright room in the heart of Bushwick,13956702517,unconfirmed,Aurélie,Brooklyn,Bushwick,40.70134,-73.92111,United States,US,True,moderate,Private room,2017,$628 ,$126 ,5,1,1/3/2019,0.16,2,1,0,,
