id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
16741886,Cozy Bright Private Room - Prime Brooklyn,73132893758,unconfirmed,Vanessa,Brooklyn,Williamsburg,40.714240000000004,-73.94283,United States,US,True,moderate,Private room,2017,$643 ,$129 ,20,0,,,2,1,0,We except you to clean up after yourself and generally be respectful. Smoking should happen outside the house.,
16742438,Comfy & Cozy Private Room in Bushwick,17180760841,verified,Eva,Brooklyn,Bushwick,40.69984,-73.93899,United States,US,False,flexible,Private room,2012,$585 ,$117 ,5,0,,,2,1,0,,
16742991,Aquamarine Bedroom,24380832623,unconfirmed,Melissa,Brooklyn,Bedford-Stuyvesant,40.694590000000005,-73.95551,United States,US,False,flexible,Private room,2003,$336 ,$67 ,2,22,6/20/2019,1.64,5,34,289,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
16743543,Cozy 2 Bedroom in Astoria,65046295273,verified,Theresa,Queens,Astoria,40.765159999999995,-73.92281,United States,US,False,flexible,Entire home/apt,2012,$243 ,$49 ,6,2,3/12/2018,0.11,2,1,0,Please be respectful to the other roommate and clean after yourselves. We love this place and we want guests to have the same experience you have when they arrive.,
16744095,2 Story Loft Style 2 Bedroom 2 Bathroom on Park,92730282842,unconfirmed,Sara,Brooklyn,Sunset Park,40.646879999999996,-74.00209,United States,US,False,moderate,Entire home/apt,2016,$398 ,$80 ,3,5,12/31/2018,0.27,2,1,3,1) No Smoking in property!!!  2) Do not slam doors!!! Close lightly Please!!! 3) No Shoes in house (except slippers) 4) Quiet down AFTER 10PM.,
16744648,Gorgeous Pre-War Two-Bedroom by the Hudson,42375594637,unconfirmed,Daniel,Manhattan,Washington Heights,40.850840000000005,-73.93905,United States,US,False,moderate,Entire home/apt,2022,$894 ,$179 ,5,3,8/23/2018,0.26,5,1,30,,
16745200,Upper West Side Manhattan,85956545149,unconfirmed,Simone,Manhattan,Upper West Side,40.803090000000005,-73.96568,United States,US,True,strict,Private room,2018,"$1,185 ",$237 ,4,1,12/29/2018,0.16,4,1,341,- No excess noise after 11pm. - No recreational drugs. - No open flames.,
16745752,Luxurious 1 Bedroom Fully Renovated,14787751303,verified,Corporate Housing,Manhattan,Kips Bay,40.74241,-73.97954,United States,US,True,flexible,Entire home/apt,2010,$642 ,$128 ,30,8,4/1/2019,0.42,2,91,281,,
16746304,Antique Suite,70742512121,verified,Christine,Brooklyn,Gravesend,40.58985,-73.98482,United States,US,False,moderate,Private room,2014,"$1,169 ",$234 ,2,25,3/21/2019,1.34,4,1,0,"Orderly house and we want to keep it this way Bathrooms don't have high traffic as we agree to take shower before bed and not in the morning Everyone picks up after themselves No disturbance of any kind greatly appreciated:) but ASK ME (not other guests) questions any time you need/want to know something or unsure about how to do things, etc. Emails is the best way to communicate. When talking on the phone, please do it in your room with door closed Please walk calm, don't run the stairs, as it reduce the noise Close all doors gently please Non-smoker only Guests will be liable for any damages they caused: inspect the room upon arrival and sign the report Only food items can be placed into the kitchen sink compost disposal No smoking anywhere in/out of the house No perfume/cologne, scented laundry detergent allowed Doing laundry in a sink/bath not allowed Guests/visitors are not permitted Rescued/injured animals can be brought in for further assistance",
16746857,Cool Out/Private large ensuite nearJFK sleeps 4,26188573513,verified,Joy,Queens,Springfield Gardens,40.68857,-73.75488,United States,US,False,moderate,Private room,2014,$260 ,$52 ,2,23,6/17/2019,1.4,4,4,348,,
16747409,Luxury 2 Bedroom - Nicest renovations and quality,32784257143,verified,Corporate Housing,Manhattan,Murray Hill,40.74975,-73.97699,United States,US,True,moderate,Entire home/apt,2021,$601 ,$120 ,30,0,,,4,91,0,No guests/visitors Storage not provided Limited number of things allowed:one-two suitcases The house is quiet and we want to keep it this way.  Please pick up after yourself and please keep toilet bowl and shower clean Toilet must be closed when not in use It is requested to take shower and do shaving before bed and keep morning bathroom time to the minimum: others are waiting  Additional toilet/sink is on the first floor.  No disturbance: please walk slowly on the stairs Keep phone conversation inside your room without using computer speakers,
16747961,"CLEAN, BRIGHT, and MODERN 3 bedroom  Brooklyn apt.",3057692342,verified,Elaine,Brooklyn,Bedford-Stuyvesant,40.692240000000005,-73.93219,United States,US,False,moderate,Entire home/apt,2018,$923 ,$185 ,1,90,7/1/2019,4.68,5,2,181,"Please expect to share the apartment with guests having various backgrounds. Be respectful and decent, also enjoy interacting with each other. Please dress descent in the house especially in and out of the shower.",
16748514,Huge room  in Bushwick,81432685100,unconfirmed,Dustin,Brooklyn,Bushwick,40.69608,-73.93133,United States,US,True,flexible,Private room,2019,$384 ,$77 ,5,1,12/28/2018,0.16,2,1,0,No pets. No smoking.,
16749066,"2 bedrooms and queen sofa bed, Close to Manhattan",32079625181,unconfirmed,Nancy,Brooklyn,Windsor Terrace,40.65136,-73.97689,United States,US,True,strict,Entire home/apt,2019,$511 ,$102 ,3,37,7/2/2019,1.95,2,1,71,"There will be a small lockbox at the building entrance (on your left side if you are facing the door). The code for this lockbox will be send to you after you have confirmed your reservation. Inside the lockbox you will find 2 keys, one that works for both of the building doors ,and another for the apartment's door).  NO smoking. *We are not responsible for any accidents, injuries, or illness that occurs while on the premises; or for the loss of guests' personal belongings or valuables. By accepting this reservation, it is agreed that all guests are expressly assuming the risk of any harm to themselves arising from their use of the premises or to others whom they invite to use the premises.",
