id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
39441416,Apt Near Central Park & Columbia!,55083653823,verified,Jeffrey,Manhattan,Upper West Side,40.79913,-73.96056999999999,United States,US,True,strict,Private room,2018,$649 ,$130 ,2,19.0,9/23/2015,0.23,5,1,0,,
39441968,"Beautiful 4BR/4BA Home, Staten Island, NY City.",78761503890,unconfirmed,Marina,Staten Island,Tottenville,40.50868,-74.23986,United States,US,True,flexible,Entire home/apt,2003,$752 ,$150 ,3,59.0,7/8/2019,0.82,2,1,245,,
39442521,East Village 1 Bedroom Apartment,21057198858,unconfirmed,Jack,Manhattan,East Village,40.723890000000004,-73.98934,United States,US,True,strict,Entire home/apt,2017,$813 ,$163 ,6,1.0,1/5/2019,0.16,5,1,128,,
39443073,Sweet Super Bowl Accomodations,60367451776,verified,Gina,Manhattan,West Village,40.73727,-74.00213000000001,United States,US,False,moderate,Entire home/apt,2009,$502 ,$100 ,5,1.0,9/18/2012,0.01,2,1,365,,
39443625,Homey Townhouse + PRIVATE Bathroom,5965178415,unconfirmed,Chris & Don,Brooklyn,Cobble Hill,40.686479999999996,-73.99257,United States,US,True,flexible,Private room,2010,$497 ,$99 ,3,254.0,6/23/2019,3.05,4,1,271,,
39444178,Cozy E. Harlem Brownstone PH,97182605166,unconfirmed,Diego,Manhattan,East Harlem,40.795120000000004,-73.93182,United States,US,False,moderate,Private room,2007,$639 ,$128 ,2,129.0,4/6/2019,1.56,4,2,32,,
39444730,INSANE NYC views! Live in the sky!,11329314087,verified,Dee,Manhattan,Hell's Kitchen,40.76206,-73.9998,United States,US,True,flexible,Entire home/apt,2018,$984 ,$197 ,30,11.0,3/8/2013,0.13,2,2,33,,
39445282,Up Among the Trees 2,9443795397,verified,Mateo And Anna,Brooklyn,Bedford-Stuyvesant,40.69382,-73.95002,United States,US,True,moderate,Entire home/apt,2007,$742 ,$148 ,20,32.0,4/21/2019,0.68,1,1,149,,
39445834,Central Park Luxury ( BEST DEAL ;),63247992316,unconfirmed,Evan,Manhattan,Upper West Side,40.78455,-73.97352,United States,US,False,strict,Entire home/apt,2008,"$1,152 ",$230 ,5,8.0,8/21/2016,0.12,1,3,0,,
39446387,Luxe Queen Size Bed*Cozy Elegance*Inwood Manhattan,79789789930,verified,Grace,Manhattan,Inwood,40.871140000000004,-73.91790999999999,United States,US,True,flexible,Private room,2015,$754 ,$151 ,2,261.0,7/3/2019,3.16,5,1,156,,
39446939,Loft Room in Heart of Williamsburg,55207486196,unconfirmed,Ryan,Brooklyn,Williamsburg,40.718270000000004,-73.96259,United States,US,True,moderate,Private room,2008,"$1,160 ",$232 ,2,3.0,9/23/2012,0.04,2,1,365,,
39447491,Enjoy and discover New York Citi,57804612649,unconfirmed,Vadim,Staten Island,Tompkinsville,40.63358,-74.0833,United States,US,True,moderate,Private room,2015,$247 ,$49 ,2,23.0,10/7/2018,0.33,2,2,352,,
39448044,3 Bedroom 2.5  Bath Multilevel Home,56642799462,verified,James,Manhattan,Harlem,40.82312,-73.94971,United States,US,True,moderate,Entire home/apt,2021,$688 ,$138 ,5,108.0,6/3/2019,1.44,5,2,318,,
39448596,Luxury Doorman Building! w/Pvt Bath,15411325263,verified,Steven,Manhattan,Harlem,40.8224,-73.94358000000001,United States,US,False,strict,Private room,2010,"$1,070 ",$214 ,3,9.0,6/30/2019,0.11,1,1,329,,
39449148,"Hell's Kitchen, Midtown west!",36929604999,verified,Brian,Manhattan,Hell's Kitchen,40.76376,-73.99161,United States,US,False,flexible,Private room,2012,$547 ,$109 ,2,248.0,6/24/2019,2.99,4,1,377,,
39449701,☆☆New Discount☆☆ Beautiful Room / Next to Subway,60498887536,unconfirmed,Daniel,Queens,Astoria,40.75703,-73.91666,United States,US,False,strict,Private room,2019,$606 ,$121 ,4,107.0,6/22/2019,1.29,1,2,335,,
39450253,Gorgeous Modern Manhattan Apt,96147486452,verified,Gal,Manhattan,Midtown,40.74648,-73.98459,United States,US,True,flexible,Private room,2011,$477 ,$95 ,3,41.0,9/25/2015,0.52,5,1,0,,
39450805,Amazing NY apartment in SoHo/Nolita,31326485398,verified,Mathilde,Manhattan,Nolita,40.72294,-73.99388,United States,US,True,strict,Entire home/apt,2007,$715 ,$143 ,4,43.0,6/2/2019,0.52,2,1,347,,
39451357,Private rooms on a XLarge 3 br 2 baths,3930458898,verified,Andrea,Manhattan,Harlem,40.82732,-73.95111999999999,United States,US,False,flexible,Private room,2005,$443 ,$89 ,3,39.0,12/8/2016,0.47,1,1,44,,
39451910,Lofted Bed in a Funky Family Loft!!,74631876645,verified,Mary,Brooklyn,Bedford-Stuyvesant,40.6951,-73.95605,United States,US,False,moderate,Shared room,2019,$634 ,$127 ,4,31.0,6/1/2017,0.37,5,1,0,,
39452462,Room in Williamsburg Loft - Long Stays,59250035927,unconfirmed,Carmen,Brooklyn,Williamsburg,40.712559999999996,-73.96625999999999,United States,US,False,moderate,Private room,2022,$354 ,$71 ,6,6.0,5/13/2019,0.07,1,2,310,,
39453014,Charming 1 bedroom Apt in Brooklyn,41766593045,verified,Ede,Brooklyn,Prospect Heights,40.6795,-73.9685,United States,US,False,flexible,Entire home/apt,2022,$941 ,$188 ,3,18.0,4/6/2019,0.26,5,1,68,,
39453567,Charming 1br in of NYC's best Neighborhood!,50812242257,verified,Jon,Manhattan,NoHo,40.7256,-73.99445,United States,US,True,strict,Entire home/apt,2021,$987 ,$197 ,20,29.0,4/30/2019,0.37,1,1,302,,
39454119,East Village Hideaway,58579912979,verified,Moira,Manhattan,East Village,40.73045,-73.98541,United States,US,False,flexible,Entire home/apt,2020,$920 ,$184 ,1,11.0,12/25/2013,0.13,2,1,0,,
39454671,"Cute, comfortable room in Gramercy",89715436551,unconfirmed,Jernee,Manhattan,Gramercy,40.736999999999995,-73.98199,United States,US,False,strict,Private room,2022,"$1,007 ",$201 ,4,161.0,7/1/2019,1.92,5,1,182,,
39455224,Spacious Brooklyn Loft w/ River View,61955137519,unconfirmed,Karina,Brooklyn,Williamsburg,40.712270000000004,-73.96776,United States,US,False,strict,Entire home/apt,2007,$351 ,$70 ,1,39.0,4/28/2019,0.47,3,1,270,,
39455776,Manhattan Sky Crib (1 year sublet),85694926590,verified,David,Manhattan,Chelsea,40.75164,-73.99425,United States,US,False,strict,Entire home/apt,2003,"$1,187 ",$237 ,365,0.0,,,1,1,365,,
39456328,Studio With Old-World Character,6292305989,unconfirmed,Christina,Brooklyn,Crown Heights,40.671890000000005,-73.93499,United States,US,False,moderate,Entire home/apt,2006,$92 ,$18 ,7,2.0,8/25/2015,0.03,5,1,0,,
39456880,"Spacious, rare, elegant, art-filled loft w sauna",48136063154,verified,Lisa,Manhattan,SoHo,40.72381,-73.99684,United States,US,True,flexible,Entire home/apt,2022,$492 ,$98 ,5,59.0,6/27/2019,0.77,1,1,169,,
39457433,"Comfortable, clean & quiet in EV",47649546130,verified,Casper,Manhattan,Gramercy,40.73337,-73.984,United States,US,True,flexible,Private room,2009,$686 ,$137 ,1,323.0,6/20/2019,3.89,4,1,276,,
39457985,One Bedroom Apartment in an 1879 Brownstone,23368114008,unconfirmed,Edward,Brooklyn,Clinton Hill,40.683040000000005,-73.96348,United States,US,True,strict,Entire home/apt,2007,"$1,134 ",$227 ,3,56.0,5/21/2019,0.96,4,1,365,,
39458537,ELEGANT MIDTOWN EAST STUDIO E.52 ST,41314549531,unconfirmed,Mike,Manhattan,Midtown,40.75743,-73.96939,United States,US,True,moderate,Entire home/apt,2005,$356 ,$71 ,30,3.0,12/31/2016,0.05,2,52,358,,
39459090,32nd St & Lexington Ave / Doorman Beautiful Studio,97287499629,unconfirmed,Mike,Manhattan,Kips Bay,40.7419,-73.9816,United States,US,True,moderate,Entire home/apt,2015,$536 ,$107 ,30,2.0,6/30/2018,0.04,3,52,342,,
