id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
27346046,Cozy and beautiful studio near Times Square,98568390557,unconfirmed,Jenny,Manhattan,Hell's Kitchen,40.76097,-74.00026,United States,US,True,strict,Entire home/apt,2007,$566 ,$113 ,1,1,7/1/2019,1.0,3,1,9,,
27346598,Cozy room with Queen Bed close to Columbia Uni,24736887496,verified,Nino,Manhattan,Morningside Heights,40.80413,-73.96556,United States,US,True,moderate,Private room,2007,"$1,123 ",$225 ,30,0,,,5,1,32,,
27347151,HUGE Brick studio apartment SECONDS from subway!,91964381542,unconfirmed,Josh,Manhattan,Upper East Side,40.78539,-73.95062,United States,US,False,moderate,Entire home/apt,2019,$245 ,$49 ,1,0,,,3,1,7,"No smoking or additional guests, please.",
27347703,2 Bedroom w/ King Bed in Greenpoint BK,12080124071,verified,Lala,Brooklyn,Greenpoint,40.72845,-73.95791,United States,US,True,strict,Entire home/apt,2013,$975 ,$195 ,2,1,6/23/2019,1.0,5,1,24,THE HOUSE HAS 4 FLOORS AND IS SHARED WITH THE OWNER AND ONE OR TWO OTHER OCCUPANTS.   QUIET IS ASSURED (ESPECIALLY LATE EVENINGS) SMOKING IS NOT PERMITTED INSIDE THE HOUSE. THERE ARE NO LOCKS ON ROOM DOORS AS THESE ARE BEDROOMS IN A PRIVATE HOME.  PRIVACY IS ASSURED AND RESPECT OTHERS' BELONGINGS ,
27348255,Cozy & Modern Chelsea Studio,70509774033,unconfirmed,Carlos,Manhattan,Chelsea,40.745259999999995,-74.00605,United States,US,True,moderate,Entire home/apt,2011,$447 ,$89 ,1,4,7/5/2019,4.0,5,1,122,It's a quiet building on a quiet street with many working professionals. Please be respectful of our neighbors and no additional guests or parties. No Smoking. No Pets.,
27348808,JFKQueensComfort. Private Room -Welcome Long Stays,88270432189,unconfirmed,Angie,Queens,Woodhaven,40.68931,-73.85485,United States,US,False,moderate,Private room,2017,$312 ,$62 ,9,0,,,4,1,246,"Just be respectful, that's really all I ask.  I love my home and hope you do too. No smoking inside, please smoke on the stoop.  No pets please.",
27349360,Dikeman comfort,36517316704,unconfirmed,Torrey,Brooklyn,Red Hook,40.67568,-74.00997,United States,US,False,moderate,Entire home/apt,2007,$895 ,$179 ,2,1,6/21/2019,1.0,4,2,325,Party hard just don't break things.,
27349912,3 Bedroom Apartment in Forest Hills. Sleeps 8.,38858130857,unconfirmed,Gabriel,Queens,Forest Hills,40.73352,-73.84721,United States,US,False,flexible,Entire home/apt,2005,$127 ,$25 ,2,0,,,5,1,160,This is a quiet building with absolutely no smoking inside the property or on the steps.  ,
27350464,"Harlem Hidden Gem,Clean, Affordable and Convenient",69916912754,verified,Asya,Manhattan,Harlem,40.80549,-73.95136,United States,US,False,flexible,Private room,2020,$567 ,$113 ,2,0,,,5,1,352,Please no smoking in the apartment.  There is a door to a balcony/fire escape for smoking.,
27351017,#3 Hotel-Like LOFT Private Room KING Bed Near JFK,78299644099,verified,David,Queens,Woodhaven,40.69298,-73.86395999999999,United States,US,True,flexible,Private room,2010,$65 ,$13 ,1,6,7/4/2019,6.0,2,8,288,Have fun and please be respectful of the place. No parties Please do not smoke inside,
