id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
20718446,Mott Haven Dorm-Bed E,68542645498,unconfirmed,Rem,Bronx,Port Morris,40.80977,-73.93038,United States,US,True,flexible,Shared room,2017,$357 ,$71 ,1,16,6/22/2019,1.7,4,7,0,- Additional charge for extra guests - No Smoking! - No pets,
20718998,"Cute, book-filled, apartment in Williamsburg",17081567943,unconfirmed,Samridhi,Brooklyn,Williamsburg,40.710190000000004,-73.95684,United States,US,False,strict,Entire home/apt,2013,$350 ,$70 ,5,2,1/4/2019,0.21,4,1,0,,
20719551,Queens house bedroom 2,12866429232,verified,Desmond,Queens,Springfield Gardens,40.66509,-73.75863000000001,United States,US,True,flexible,Private room,2021,$63 ,$13 ,1,0,,,3,4,179,"- Non-smoker - No cologne/perfumed spray use - Please take shower before bed to avoid morning rush - Take off street shoes and place on rack, - Please bring slippers or ask me for a pair - Recycling and reusable shopping bag use (provided) - Limit things to bring in: 1-2 suitcases OK - Mailing address not to be shared with anyone; you will be charged $200 if you do",
20720103,Queens house bedroom 3,19590748361,unconfirmed,Desmond,Queens,Laurelton,40.68013,-73.74734000000001,United States,US,True,flexible,Private room,2004,$295 ,$59 ,1,3,7/7/2019,0.33,3,4,180,,
20720655,Queens house bedroom 4,70939046330,unconfirmed,Desmond,Queens,Springfield Gardens,40.66556,-73.75735,United States,US,True,moderate,Private room,2016,$781 ,$156 ,1,2,12/15/2018,0.22,3,4,179,We like quirt. So please dont hold party at night.,
20721208,Large Room with PRIVATE bathroom! Best NYC rooftop,22283198841,unconfirmed,Michael Dan,Manhattan,Financial District,40.705999999999996,-74.0077,United States,US,True,strict,Private room,2014,$84 ,$17 ,4,6,4/20/2019,0.61,2,1,0,,
20721760,Sun and Serenity in SoHo with Private Bath,35861475754,unconfirmed,Samantha,Manhattan,SoHo,40.727740000000004,-74.00326,United States,US,False,moderate,Private room,2022,$209 ,$42 ,2,17,3/6/2019,1.73,4,1,0,"Please, No shoes allowed. There's a mat for them, just inside the door.",
20722312,Bushwick Rustic Loft,92615984343,unconfirmed,Al,Brooklyn,Bushwick,40.699870000000004,-73.91821,United States,US,True,flexible,Private room,2008,$282 ,$56 ,1,28,7/7/2019,2.75,3,1,36,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
20722864,"Private Brand New 2 BR, Minutes from JFK & LGA",38069798374,verified,Mohd Tahmid,Queens,Jamaica,40.67695,-73.79045,United States,US,True,flexible,Entire home/apt,2011,$561 ,$112 ,1,96,7/4/2019,9.63,5,1,31,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
20723417,Ridgewood retreat,15773996030,verified,Sophie,Queens,Ridgewood,40.70602,-73.90485,United States,US,False,flexible,Entire home/apt,2009,$89 ,$18 ,5,2,9/30/2018,0.21,3,1,0,ALCOHOL IS STRICTLY NOT ALLOWED INSIDE THE HOUSE !,
20723969,"Sunny apartment in BK- Close to J,M,Z",30515185669,verified,Rebecca,Brooklyn,Williamsburg,40.70685,-73.94796,United States,US,True,moderate,Entire home/apt,2015,$597 ,$119 ,10,1,10/5/2018,0.11,3,2,0,No smoking inside the house and make sure to think about the house as your own,
