id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
34305026,Cozy two bedrooms in a private house.,38198133592,unconfirmed,Angella,Brooklyn,East Flatbush,40.63773,-73.91991999999999,United States,US,False,moderate,Entire home/apt,2012,$657 ,$131 ,3,28,12/26/2021,0.92,2,1,365,,
34305578,HIDDEN GEM! CLOSE TO LGA AIRPORT,75207151038,verified,Mehfuz,Queens,East Elmhurst,40.757670000000005,-73.89801,United States,US,False,strict,Entire home/apt,2019,$669 ,$134 ,2,43,12/26/2021,1.44,2,1,178,,
34306131,Perfect Brooklyn Brownstone,80251829010,unconfirmed,Anne,Brooklyn,Cobble Hill,40.687259999999995,-73.99118,United States,US,True,moderate,Entire home/apt,2005,"$1,093 ",$219 ,2,30,12/26/2021,1.82,4,2,306,,
34306683,*Luxury Duplex Loft* across from Flatiron Building,29325842533,unconfirmed,Omair,Manhattan,Flatiron District,40.74191,-73.99115,United States,US,True,flexible,Entire home/apt,2005,$813 ,$163 ,4,16,12/26/2021,0.6,5,1,245,,
34307235,Amazing one bedroom apt close to subway,59146043207,verified,Martin,Brooklyn,Williamsburg,40.71,-73.95939,United States,US,True,moderate,Entire home/apt,2006,$877 ,$175 ,30,14,12/26/2021,0.83,4,2,196,,
34307788,2 bedroom two baths newly Renovated Apartment,55029971119,unconfirmed,Adetunji,Brooklyn,Bushwick,40.688829999999996,-73.91853,United States,US,False,flexible,Entire home/apt,2012,$103 ,$21 ,3,35,12/26/2021,1.47,2,3,346,,
34308340,Beautiful room in boutique house (Brooklyn),46659147589,unconfirmed,Camila,Brooklyn,Crown Heights,40.6741,-73.92669000000001,United States,US,False,strict,Private room,2007,"$1,113 ",$223 ,3,10,12/26/2021,0.48,3,4,27,,
34308892,"❤️ 3 bed 1 bath apt, 2nd Fl. 2 stops to Manhattan ❤️",32495839525,unconfirmed,Runa & Tusher,Queens,Long Island City,40.75888,-73.94193,United States,US,True,strict,Entire home/apt,2018,"$1,028 ",$206 ,1,41,12/26/2021,2.11,3,3,90,,
34309444,Entire One Bedroom Apartment in Crown Heights,1283772144,unconfirmed,Lakicha,Brooklyn,Prospect-Lefferts Gardens,40.66344,-73.94927,United States,US,False,moderate,Entire home/apt,2020,$964 ,$193 ,3,21,12/26/2021,1.55,5,1,124,,
34309997,"Gorgeous, Newly Renovated Garden Apt with Parking",88357195592,verified,Danielle,Brooklyn,East Flatbush,40.65586,-73.93722,United States,US,False,moderate,Entire home/apt,2019,$888 ,$178 ,30,6,12/26/2021,0.37,2,1,197,,
34310549,Beautiful King Bed Hotel Room,3154495834,unconfirmed,Justin,Manhattan,Financial District,40.705999999999996,-74.00353,United States,US,False,strict,Private room,2006,$918 ,$184 ,1,24,12/26/2021,1.56,2,102,51,,
