id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
27511736,Luxury 2 bed in great neighborhood,89951504463,verified,Albert,Brooklyn,East Flatbush,40.653940000000006,-73.92777,United States,US,True,flexible,Entire home/apt,2003,$881 ,$176 ,6,0,,,4,1,62,"There are many coasters and please use them for your drinks.  There is one shelf in the kitchen cabinet that has food stuff that are personal and it will be marked as such.  Please no pets, smoking or parties.  There is a stand alone fireplace but it is decorative only. Please be respectful and keep noise to a minimum is the mornings and evenings to avoid disturbing neighbors.",
27512288,"Luxury, Doorman, Steps From United Nations,",11717372628,unconfirmed,Gal,Manhattan,Midtown,40.75258,-73.97111,United States,US,True,strict,Private room,2019,$213 ,$43 ,30,0,,,3,12,365,treat the property and other tenants with respect,
27512841,Sunlit Room in Cozy Apartment,83959142998,verified,Max,Brooklyn,Crown Heights,40.668009999999995,-73.94863000000001,United States,US,False,moderate,Private room,2016,$329 ,$66 ,2,0,,,4,1,29,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
27513393,2 Bedroom Fits 4 In Downtown NYC,64642607591,unconfirmed,Robin,Manhattan,Nolita,40.7223,-73.99508,United States,US,True,flexible,Entire home/apt,2018,$515 ,$103 ,7,1,7/3/2019,1.0,4,1,76,"House rules: Guests agree to the following terms and conditions 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises.  3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am 4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes, and parking passes. Replacement fees may apply for unreturned items 6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with Jordan or AIRBNB. Please contact me directly for any needed items. 7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $125 per hour fee for unauthorized early checkin or late checkout.  22",
27513945,Awesome comfy 1st fl walk up across from subway,65410595211,unconfirmed,Michael,Manhattan,Midtown,40.75747,-73.96892,United States,US,False,moderate,Entire home/apt,2016,"$1,053 ",$211 ,7,0,,,4,1,34,"No smoking. No pets. No drugs. No parties. Quiet hours after 9pm.  Tenants' belongings are not covered under our insurance. We recommend that you obtain renter's insurance as we are not responsible for your belongings. We care for this apartment as if it were our own home.  This is a family neighborhood and a quiet/respectful one.  This home was built prior to 1978 and according to MA Lead Law notification, we have to inform our renters that there is a possibility of lead paint.  Kindly do not eat the walls.  Check-in Time: 3:00 PM  Checkout Time: 11:00 AM  To ensure your safe deposit returned on time, please follow your checkout duties: - Wash and put away dishes OR start the dishwasher! - Double bag the trash and we will take it out! - We will strip the sheets and wash the towels! Thank you so much!",
27514498,Spacious Sunny Private Bedroom with Windows,58036166929,unconfirmed,Sarah,Brooklyn,Williamsburg,40.71808,-73.94261,United States,US,True,moderate,Private room,2020,$272 ,$54 ,5,1,7/8/2019,1.0,3,2,40,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
27515050,Best in Greenwood 1min walk 15min Manhattan,22792751437,verified,Aprilene,Brooklyn,Sunset Park,40.65625,-74.0038,United States,US,False,strict,Private room,2018,$696 ,$139 ,2,1,7/1/2019,1.0,3,2,311,,
27515602,Cozy Apartment in the Historic Village of FiDi!,71295148997,unconfirmed,Alicia,Manhattan,Financial District,40.70328,-74.01099,United States,US,False,moderate,Entire home/apt,2005,$97 ,$19 ,2,2,6/30/2019,2.0,5,1,295,No Smoking,
27516154,"Large 1 Bedroom Apartment, Steps to Central Park!!",2853561694,verified,Tanya,Manhattan,Upper West Side,40.7836,-73.97511,United States,US,False,flexible,Entire home/apt,2004,$818 ,$164 ,30,0,,,2,1,44,The apartment is in a brownstone shared with five other tenants.  Guests are expected to be respectful of the property and treat it like their own.  Small Pets are allowed but need to be approved.  No parties or loud late night noise. 420 Friendly.,
27516707,Breezy Plant Filled Oasis w/ Warm Miminalism,20469655711,unconfirmed,Greem,Brooklyn,Greenpoint,40.72803,-73.95557,United States,US,True,strict,Entire home/apt,2017,$954 ,$191 ,3,0,,,2,2,262,,
27517259,Full Service amenities Designer Modern New Studio,35557876792,verified,Sergio,Manhattan,Financial District,40.70534,-74.00631,United States,US,False,flexible,Entire home/apt,2015,$526 ,$105 ,30,0,,,3,1,333,- Please keep volume to a minimum past 11pm - No smoking -No parties or unexpected guests,
27517811,"Views, modern layout, elevator, sweet LES.",54182357482,verified,Carlo,Manhattan,Chinatown,40.716879999999996,-73.9904,United States,US,True,strict,Private room,2014,$304 ,$61 ,31,0,,,4,1,179,"Please treat this apartment as you would your own home. Additionally, there are other tenants in the building, so please be respectful and keep the noise level low. While the apartment does have a fish, please no additional pets. This building is also a smoke free building",
27518364,Spacious room in historic brownstone,46953507073,unconfirmed,Ira,Brooklyn,Flatbush,40.64235,-73.95227,United States,US,False,strict,Private room,2009,$744 ,$149 ,2,1,7/7/2019,1.0,5,1,7,Quiet time after midnight. Please turn off the light/AC each time when you go out. :) No Staying overnight  in the living room/couch. Glasses/liquor in the living room cabinets are not available.  Please don't leave dirty dishes.  Please tidy the kitchen when you finished cooking and leave dishes in dry in the dishwasher. Feel free to use the dishwasher. Detergent is under the sink. Thank you!,
27518916,Great deal-private-NON shared apt in Chelsea,51302263755,unconfirmed,Deemy,Manhattan,Chelsea,40.741690000000006,-73.99723,United States,US,False,flexible,Entire home/apt,2003,$452 ,$90 ,2,0,,,3,1,6,Please be respectful of the space and building! No loud noises or extra guests beyond 10pm.,
27519468,Private Room Dumbo,78143381962,verified,Alfredo,Brooklyn,Vinegar Hill,40.70089,-73.98253000000001,United States,US,False,flexible,Private room,2011,$97 ,$19 ,1,0,,,4,1,7,,
