id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
13096706,Mom Room,67558831239,unconfirmed,Julio,Brooklyn,Bushwick,40.693909999999995,-73.92469,United States,US,True,moderate,Private room,2013,$606 ,$121 ,5,23.0,6/19/2019,0.84,3,4,337,,
13097258,Spacious 2 BR Bedford Stuyvesant Bklyn NY,59512149705,unconfirmed,Alvin,Brooklyn,Bedford-Stuyvesant,40.68932,-73.94098000000001,United States,US,True,flexible,Entire home/apt,2005,$479 ,$96 ,2,77.0,6/24/2019,2.97,1,1,88,,
13097811,"Cute, artsy place in Bed/Stuy",98114750892,verified,Marcus,Brooklyn,Bedford-Stuyvesant,40.69175,-73.94755,United States,US,False,strict,Entire home/apt,2006,$514 ,$103 ,5,0.0,,,4,1,0,"• Check-in time is 4PM. As me and my roommates are students, we often need to concentrate and study at home, what requires the environment to be quiet and silent. We like to party on the weekends though!",
13098363,"5 minutes from JFK,one single cozy bedroom for one",38678837767,unconfirmed,Kevin,Queens,Jamaica,40.68073,-73.78354,United States,US,False,moderate,Private room,2013,$622 ,$124 ,1,336.0,7/5/2019,11.91,3,2,345,No smoking in the bedroom. Smoking is allowed on the back porch.,
13098915,ROSA 'S Private Entrance,25161849141,unconfirmed,Julio,Brooklyn,Bushwick,40.695159999999994,-73.92258000000001,United States,US,False,flexible,Private room,2014,$640 ,$128 ,5,32.0,5/21/2019,1.14,4,4,350,,
13099468,Cozy & Private Bedroom only 30-35 min to Manhattan,15776394850,verified,Luis,Brooklyn,Bedford-Stuyvesant,40.67989,-73.90857,United States,US,True,moderate,Private room,2010,$972 ,$194 ,1,102.0,6/24/2019,3.66,5,3,121,"Absolutely no smoking is permitted. Unfortunately no cats because I'm allergic. You may come and go as you please as long as you're staying here and are expected to keep a clean living space (kitchen, bathroom, etc.).",
13100020,Creative Loft Space (Huge) in Great Location,71044521845,verified,Catherine,Brooklyn,Prospect Heights,40.68006,-73.97248,United States,US,True,moderate,Private room,2016,$552 ,$110 ,1,4.0,4/7/2018,0.15,1,1,0,"Never any smoking of any kind in the apartment or building! Leave the apartment in a respectful state of tidiness upon leaving.  Wet towels should be hung in the shower/tub, trash taken out. Please check first about bringing pets (typically discouraged). Please keep reasonably quiet!   Sheets, towels and other cleaning are done by me.  I do these things at different times.  Always before dinner time (or before you arrive it's a really late arrival). Probably before 3pm, during the school year at about 1pm usually. In the dead of winter, esp. if there is a lot of snow there may be delays.  If you have really specific needs, you should speak up ahead of time.  NOTE although i do try to keep the apartments stocked with toilet paper and soap i do not make additional trips to the apartments to replenish them. Try to sort out recycling, take out recycling/ trash to the alley bins if you can.  Do not leave trash laying around, especially outside. Please communicate, communicate, communicate. ",
13100572,LARGE ROOM IN HEART OF NYC (CHELSEA / FLATIRON),46932960547,verified,Teri,Manhattan,Chelsea,40.74525,-73.99229,United States,US,False,moderate,Private room,2021,$594 ,$119 ,1,1.0,3/31/2017,0.04,1,2,0,,
13101124,Lovely 2-bedroom 1bath in Chinatown & Little Italy,87261984376,verified,Carmen,Manhattan,Chinatown,40.71463,-73.99658000000001,United States,US,True,moderate,Entire home/apt,2016,$452 ,$90 ,1,146.0,6/24/2019,5.28,3,1,212,"Be thoughtful and considerate! Be kind to the space and place things back in their place after use.  It is a shoe-free apartment; please use the shoe racks and freely borrow the in-door slippers if you need one. Please ask before bringing visitors, and sorry I can only allow the number of guest on the reservation to stay overnight.  Please No smoking anywhere (even on the balcony) and No pets; I am allergic to both! But most importantly feel at home :).",
13101677,Gorgeous bedroom 8mins-JFK&the mall,71083399687,verified,Yvonne,Queens,Jamaica,40.687870000000004,-73.78843,United States,US,False,moderate,Private room,2003,"$1,069 ",$214 ,1,129.0,6/23/2019,5.19,4,3,180,No pets allowed. No smoking inside the house. Maintain cleanliness.,
13102229,Beautiful home minutes to Manhattan,47064032677,verified,Olivera,Queens,Sunnyside,40.74176,-73.92399999999999,United States,US,True,strict,Entire home/apt,2020,"$1,071 ",$214 ,30,6.0,9/8/2018,0.22,3,1,45,"I expect guests to be neat, reasonably quiet and respectful especially when using shared spaces of my home. Please no pets or smoking on the property. Before booking, please take care to thoroughly complete your profile, including a photo. I live alone and like to have a feel for  who my guests are before welcoming them into my home. The apartment is open to Airbnb guests only. No overnight guests please.",
13102781,SOHA 2 bedroom Beauty! Sleeps 5,9921396140,unconfirmed,Julian,Manhattan,Harlem,40.80859,-73.94216,United States,US,False,moderate,Entire home/apt,2014,$740 ,$148 ,3,61.0,8/3/2018,2.21,1,1,62,,
13103334,"Entire Huge 1 bd Apartment, Brooklyn Living",57840861079,unconfirmed,Jonathan,Brooklyn,Crown Heights,40.663909999999994,-73.93551,United States,US,False,flexible,Entire home/apt,2018,$584 ,$117 ,4,66.0,6/3/2019,2.35,4,1,0,NO Smoking.,
13103886,One Bedroom In New Luxury Building,14345635140,verified,Sam,Brooklyn,Gowanus,40.67873,-73.98976,United States,US,False,strict,Entire home/apt,2022,$406 ,$81 ,1,3.0,9/17/2017,0.11,1,1,0,,
13104438,Cozy 2 Bedroom,61040812320,verified,Marta,Manhattan,Upper East Side,40.78172,-73.94827,United States,US,False,flexible,Entire home/apt,2007,$845 ,$169 ,3,62.0,6/20/2019,2.27,1,1,234,NO Smoking.,
