id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
56838866,"Airy, Open South Williamsburg Apartment",56769395037,verified,Sanja,Brooklyn,Williamsburg,40.70981,-73.96781,United States,US,False,flexible,Private room,2014,$523 ,$105 ,4,18.0,10/29/2018,0.59,4.0,1.0,0,"To be helpful to you, I have prepared detailed arrival information and send that to you a few days before you arrive. I ask that you read the info carefully to help you enjoy your stay and ask that you send me a note indicating you have read all the information before your day of arrival. Thanks!",
56839418,Renovated 2 Bedroom Apartment,44780335878,verified,Virginia & Steve,Brooklyn,Midwood,40.61535,-73.95351,United States,US,False,strict,Entire home/apt,2008,$372 ,$74 ,2,80.0,6/22/2019,2.9,4.0,1.0,68,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
56839971,2 ROOMS: Bedroom & Study + Priv. Bath - CP North,80348484996,unconfirmed,Cecil,Manhattan,Harlem,40.8012,-73.95589,United States,US,False,flexible,Private room,2009,$926 ,$185 ,2,27.0,6/5/2019,0.94,1.0,1.0,363,,
56840523,"CHIC, UPSCALE STUDIO-MIDTOWN, PERFECT LOCATION!",72846056791,verified,Joi,Manhattan,Hell's Kitchen,40.76486,-73.98682,United States,US,False,moderate,Entire home/apt,2008,$965 ,$193 ,2,6.0,8/27/2017,0.2,3.0,1.0,0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected. Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
56841075,1 bedroom apt with garden in Red Hook Brooklyn,19732318681,unconfirmed,Terumi,Brooklyn,Red Hook,40.67575,-74.01183,United States,US,True,moderate,Entire home/apt,2008,$117 ,$23 ,2,37.0,6/21/2019,1.32,2.0,1.0,222,Smoking is strictly prohibited. Your pets are welcome but please mind them. NO PARTIES ALLOWED.  EXCESSIVE NOISE IS STRICTLY PROHIBITED,
56841628,"Newly renovated 1BR apartment, 25 min to Manhattan",1856033495,unconfirmed,Michael And Meredith,Brooklyn,Sunset Park,40.659440000000004,-73.98898,United States,US,False,strict,Entire home/apt,2010,"$1,061 ",$212 ,30,36.0,6/10/2019,1.21,2.0,1.0,53,"wash your dishes, turn off the AC and lights when you leave, keep noise to a minimum after 10pm",
56842180,Minimalist Vegan Room in Columbus Circle,95713830535,unconfirmed,Harrison,Manhattan,Hell's Kitchen,40.76636,-73.98574,United States,US,False,moderate,Private room,2015,$284 ,$57 ,1,1.0,5/5/2019,0.46,3.0,1.0,156,Smoking is allowed on balcony and other designated areas. Your pets are welcome but please mind them. NO PARTIES ALLOWED.  EXCESSIVE NOISE IS STRICTLY PROHIBITED.,
56842732,Cosy private room in modern sunny Williamsburg apt,52977403891,unconfirmed,Basile,Brooklyn,Williamsburg,40.70987,-73.9472,United States,US,True,strict,Private room,2016,$634 ,$127 ,4,10.0,10/13/2018,0.41,1.0,1.0,0,Smoking is strictly prohibited. Your pets are welcome but please mind them. NO PARTIES ALLOWED.  EXCESSIVE NOISE IS STRICTLY PROHIBITED,
56843284,1A. Private Rm in guesthouse Manhattan,1386943920,verified,Bobi,Manhattan,East Harlem,40.80545,-73.93838000000001,United States,US,False,flexible,Private room,2014,$853 ,$171 ,1,103.0,7/2/2019,3.4,5.0,10.0,364,#NAME?,
56843837,Spacious 1 bedroom apt in Bkln w/ outdoor space,3102467157,verified,Albert,Brooklyn,Fort Greene,40.68891,-73.97284,United States,US,True,moderate,Entire home/apt,2013,$378 ,$76 ,1,85.0,6/25/2019,2.93,3.0,1.0,0,,
56844389,Spacious apartment in delightful Cobble Hill,10595624463,unconfirmed,Josh,Brooklyn,Boerum Hill,40.6862,-73.98906,United States,US,True,moderate,Entire home/apt,2019,$609 ,$122 ,2,17.0,6/19/2019,0.66,5.0,1.0,167,,
56844941,Lovely Bedroom in Beautiful Brooklyn Apartment!,93159769946,unconfirmed,Katharine,Brooklyn,Cobble Hill,40.68844,-73.99141999999999,United States,US,False,moderate,Private room,2011,"$1,123 ",$225 ,2,38.0,5/26/2019,1.33,4.0,3.0,0,,
56845494,"Cute 1 Bdrm Apt, 10 minutes from Manhattan",23691959909,verified,Hifza,Queens,Long Island City,40.75699,-73.93499,United States,US,True,strict,Entire home/apt,2020,$791 ,$158 ,5,0.0,,,3.0,1.0,0,,
56846046,Brooklyn's Bed & Breakfast (3 BR),16782856249,verified,Athelstan,Brooklyn,Prospect-Lefferts Gardens,40.660340000000005,-73.95981,United States,US,True,flexible,Entire home/apt,2003,$640 ,$128 ,2,64.0,7/3/2019,2.24,1.0,2.0,337,No pets. No smoking.,
56846598,Private bedroom in Williamsburg industrial loft,40457289072,unconfirmed,Julie,Brooklyn,Williamsburg,40.70431,-73.93273,United States,US,False,strict,Private room,2013,$976 ,$195 ,12,0.0,,,5.0,1.0,0,,
56847151,ONLY 4.4 MILES TO MIDTOWN MANHATTAN,342439874,unconfirmed,Charles,Queens,Maspeth,40.723440000000004,-73.91051999999999,United States,US,True,moderate,Entire home/apt,2016,"$1,148 ",$230 ,2,51.0,6/22/2019,1.72,5.0,3.0,300,Smoking is strictly prohibited. Your pets are welcome but please mind them. NO PARTIES ALLOWED.  EXCESSIVE NOISE IS STRICTLY PROHIBITED,
56847703,Brooklyn's Bed & Breakfast (2 BR),36628271405,unconfirmed,Athelstan,Brooklyn,Prospect-Lefferts Gardens,40.66077,-73.96004,United States,US,True,strict,Entire home/apt,2012,$178 ,$36 ,4,6.0,10/9/2018,0.23,2.0,2.0,337,,
56848255,Romantic hide out in brooklyn,4001905229,unconfirmed,Amy,Brooklyn,Bedford-Stuyvesant,40.68314,-73.92981,United States,US,True,moderate,Private room,2006,$70 ,$14 ,2,90.0,6/30/2019,3.1,2.0,1.0,106,,
