id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
19061546,Bedroom - in the heart of the East Village,46678401091,verified,Livia,Manhattan,East Village,40.7293,-73.98325,United States,US,False,moderate,Private room,2005,$274 ,$55 ,2,4,3/24/2019,0.31,4,2,0,,
19062098,Luxurious New Building in the Heart of Bushwick,34957461036,verified,Alexandre,Brooklyn,Bushwick,40.69905,-73.92466,United States,US,True,strict,Entire home/apt,2015,"$1,010 ",$202 ,4,0,,,5,1,0,"My roommates and I take a lot of pride in keeping the house clean and tidy, particularly the common areas. If you plan on staying for more than a couple weeks, all the cleaning supplies under the kitchen sink and a vacuum are at your disposal :) No pets and no smoking please.",
19062651,Duplex with private terrace in Williamsburg,34739161580,verified,Wei,Brooklyn,Williamsburg,40.7128,-73.96244,United States,US,True,strict,Entire home/apt,2012,$667 ,$133 ,60,0,,,4,1,263,#NAME?,
19063203,Historic New York Home,4588747494,verified,Cristina,Manhattan,NoHo,40.72842,-73.99289,United States,US,True,flexible,Private room,2003,$459 ,$92 ,7,10,6/9/2019,0.93,4,1,317,,
19063755,Private room + bathroom in 2 bed apartment,27426368546,verified,Alper,Brooklyn,Bedford-Stuyvesant,40.681740000000005,-73.94436999999999,United States,US,False,strict,Private room,2015,$291 ,$58 ,3,2,5/11/2019,0.16,3,1,176,,
19064308,New York City home away from home :),21963780848,unconfirmed,Ania,Staten Island,St. George,40.64497,-74.08267,United States,US,False,strict,Entire home/apt,2020,$805 ,$161 ,4,19,6/20/2019,1.54,4,1,131,"Please be mindful that I live in the same building. If you break these rules, I will probably know about it. I have had the rare guests that caused problems, so I do take the rules quite seriously.   All guests must be OVER 21 years old to stay.  No parties and/or visitors. Do not bring your own guests or visitors over. Do not show up with your friends/family that are in the area. The only people allowed in the listing are the guests (2 adults max, including yourself) that are included in your reservation. You can not bring anyone else over, even if it's just for a few minutes. No exceptions, so please don't ask. I'm picky about this rule because I have had college kids try to book this place for parties and gatherings.  Please turn off the AC and lights when you go outside. Please be respectful of the neighbors and the listing. This isn't a place to be rowdy. No smoking anywhere. Please no e-cig/vaping either. No candles, incense or other open flames Please do not move or rearrange th",
19064860,Sonder | 180 Water | Charming Studio + Rooftop,60683143709,verified,Sonder,Manhattan,Financial District,40.70626,-74.00565,United States,US,True,strict,Entire home/apt,2009,$229 ,$46 ,29,0,,,5,96,322,,
19065412,Spacious and convenient Harlem Guest Room.,53375888570,unconfirmed,Crystal,Manhattan,Harlem,40.82823,-73.93925,United States,US,True,moderate,Private room,2014,$610 ,$122 ,5,17,6/30/2019,1.36,2,1,119,,
19065964,Brooklyn Care & Comfort,42293763614,verified,Nikki,Brooklyn,Flatbush,40.643240000000006,-73.96332,United States,US,True,moderate,Private room,2013,$145 ,$29 ,2,26,7/1/2019,2.02,3,4,2,"- I work at home and prefer to rent to folks who are visiting Boston for business and professional reasons.  Most of my guests are here to work in the Longwood Medical Area.  I often rent to fourth-year medical students doing rotations at HMS, and to physicians and post-docs affiliated with other institutions in the LMA. - I have a dog and two cats, so please take care and don't leave the front door standing open. -Please, no guests.  There are lots of pubs in the neighborhood if you want to meet friends.",
19066517,"Rustic room in beautiful, naturesque Fort Greene",5327714943,unconfirmed,Brendan,Brooklyn,Clinton Hill,40.6943,-73.96916999999999,United States,US,False,moderate,Shared room,2003,$569 ,$114 ,2,4,8/13/2018,0.31,4,1,0,,
19067069,Beautiful Room in Fort Greene,92568631879,unconfirmed,Abeyu,Brooklyn,Fort Greene,40.68464,-73.97094,United States,US,True,strict,Private room,2008,"$1,190 ",$238 ,3,9,7/3/2019,0.75,2,1,7,,
19067621,Sanctuary on Court Street (Carroll Gardens),50172616988,unconfirmed,Catherine,Brooklyn,Carroll Gardens,40.6755,-73.99806,United States,US,True,moderate,Private room,2021,$461 ,$92 ,2,35,6/9/2019,2.75,5,1,0,"This place is about enjoying good times and the views, great place to take it all in. This is not a good set-up for children ages 1-13.",
19068174,"Cozy & Chic 1 Bedroom, Upper East Side, Manhattan",41928599228,unconfirmed,Roseanne,Manhattan,Upper East Side,40.7752,-73.95572,United States,US,True,flexible,Entire home/apt,2014,"$1,177 ",$235 ,5,18,7/3/2019,1.4,5,1,21,Shoes off Clean After yourself Turn Lights and your room AC off when leaving the apartment Clean the stove with the specific cleaner when used (Ask the host about it),
19068726,Private room for two in Harlem apartment!,5298235336,unconfirmed,Alexandra,Manhattan,Harlem,40.80018,-73.95379,United States,US,False,strict,Private room,2014,$621 ,$124 ,6,2,6/30/2019,0.32,3,1,0,#NAME?,
19069278,Private Room in the heart of NYC. Room 3 of 3,53778613197,verified,Allison,Manhattan,Murray Hill,40.74907,-73.97818000000001,United States,US,False,moderate,Private room,2021,"$1,197 ",$239 ,1,52,7/4/2019,4.26,4,3,40,"* Check out: 10am * We made an effort to keep things organized. Please help us to maintain the house as beautiful and clean as possible.  * Please ask before bringing visitors, and sorry I can only allow the number of guest on the reservation to stay overnight.  * I also ask that shoes not be worn in the house to keep the wood floors clean, and that you only eat in the dining room area.",
19069831,Sonder | 116 John | Charming Studio + Gym,96908040047,unconfirmed,Sonder,Manhattan,Financial District,40.707240000000006,-74.0051,United States,US,True,moderate,Entire home/apt,2016,$836 ,$167 ,29,0,,,2,96,326,"Each of us is working and/or going to school at the moment, so weekday guests are expected to respect a quiet period from 12am to 8am. On weekends, we almost always go out and encourage you to do the same! You're welcome to make noise in your room at a reasonable level, but we prefer that you wrap it up no later than 3am at the absolute latest on weekends.",
19070383,4 Bedroom Townhouse near Prospect Park w/Garden,90770273739,verified,Amy,Brooklyn,Windsor Terrace,40.649190000000004,-73.9731,United States,US,True,flexible,Entire home/apt,2014,"$1,004 ",$201 ,7,1,7/21/2018,0.08,4,1,8,"Please remember that this is a residential building.  All building rules, Hotel occupancy restrictions, and year-round tenants must be respected.",
19070935,BROOKLYN Quiet Den,62257977487,verified,Alex,Brooklyn,Canarsie,40.64795,-73.89336999999999,United States,US,False,flexible,Private room,2014,$554 ,$111 ,2,36,6/16/2019,2.76,5,1,144,,
19071487,Quiet 2BD Brooklyn Cheap Stay,40141112340,unconfirmed,Reggie,Brooklyn,Bedford-Stuyvesant,40.68202,-73.92151,United States,US,False,strict,Entire home/apt,2020,"$1,014 ",$203 ,1,42,6/21/2019,3.16,2,1,133,"Please remember that this is a residential building.  All building rules, hotel occupancy restrictions, and year-round tenants must be respected.",
19072040,Lovely Room in the Heart of Manhattan,21846836894,unconfirmed,Kazuya,Manhattan,Harlem,40.81118,-73.94230999999999,United States,US,False,strict,Private room,2010,$790 ,$158 ,30,4,4/6/2019,0.37,4,103,244,,
19072592,Simple & Convenient Manhattan Room,38364680732,unconfirmed,Kazuya,Manhattan,Harlem,40.81207,-73.94359,United States,US,False,strict,Private room,2017,$401 ,$80 ,30,2,1/31/2019,0.18,5,103,184,,
19073144,Cozy 2 Bedroom in Murray Hill!,5415765203,unconfirmed,Christian,Manhattan,Kips Bay,40.74493,-73.97743,United States,US,False,moderate,Entire home/apt,2020,$540 ,$108 ,3,1,8/9/2018,0.09,4,1,0,,
19073697,Large one-bedroom in heart of West Village,20461522309,verified,Blair,Manhattan,West Village,40.73492,-74.00418,United States,US,False,strict,Entire home/apt,2006,$764 ,$153 ,2,5,6/24/2019,0.57,2,1,48,"My home is your home. Please enjoy this space as much as I do. But also, please respect it. Don't rough house or party excessively, there are plenty of other places to do that. Please smoke cigarettes outside. No pets, sorry, I'm allergic!",
19074249,Big private room in Sunnyside NYC 7 min Subway,97797683521,unconfirmed,Martin,Queens,Sunnyside,40.73575,-73.9206,United States,US,False,strict,Private room,2019,$374 ,$75 ,1,12,6/16/2019,0.93,5,8,282,No smoking please.,
19074801,Great private room in NYC 20 min to Manhattan,26913867902,unconfirmed,Martin,Queens,Sunnyside,40.73692,-73.91967,United States,US,False,strict,Private room,2008,$61 ,$12 ,1,18,6/14/2019,1.38,3,8,297,Please no loud music or smoking in the courtyard. You can smoke in the house by the window if you need to. Pets are allowed if you have references in your profile.,
19075354,Spacious Private Room Near A C train in Brooklyn,48513831332,verified,Patnaree,Brooklyn,Bedford-Stuyvesant,40.68096,-73.93706999999999,United States,US,False,strict,Private room,2011,$922 ,$184 ,1,42,7/1/2019,3.37,4,1,221,,
19075906,1 Bdrm in Beautiful Brownstone filled with light,39963514165,unconfirmed,Lucia,Brooklyn,Bedford-Stuyvesant,40.68332,-73.93627,United States,US,True,strict,Private room,2007,$347 ,$69 ,3,7,12/16/2018,0.54,4,1,0,"Please remember that this is a residential building. All building rules, hotel occupancy restrictions, and year-round tenants must be respected.",
19076458,In the heart of the East Village,73565701404,verified,Livia,Manhattan,East Village,40.727270000000004,-73.98272,United States,US,False,moderate,Entire home/apt,2007,$484 ,$97 ,2,6,1/2/2019,0.51,3,2,0,"Generally, we prefer that guests treat our home as a friends house, rather than a hotel. - Quiet hours are 11pm to 7am - Feel free to partake in our electric tea kettle, K-Cup machine and espresso machine -Food left on the kitchen island is for guests to enjoy! - Feel free to use the kitchen, but kindly wash your dishes  - No pets - There is usually somebody home if you have a question or something that needs addressing, just give us a knock!   - Please let us know if there's anything we can do to improve your stay with us :)",
19077010,"4 min walk to Times Square, close to everything!",94903479731,unconfirmed,Rob,Manhattan,Hell's Kitchen,40.76148,-73.99279,United States,US,False,moderate,Private room,2014,$563 ,$113 ,7,1,7/9/2018,0.08,5,1,0,,
19077563,Spacious room in Williamsburg (10min to Manhattan),20890415980,unconfirmed,Rachel,Brooklyn,Williamsburg,40.71264,-73.94889,United States,US,False,strict,Private room,2022,"$1,132 ",$226 ,1,71,6/21/2019,5.37,3,2,51,,
19078115,Explorer's Apartment,34063599397,verified,Micheal,Manhattan,Midtown,40.75565,-73.96722,United States,US,False,strict,Entire home/apt,2016,$416 ,$83 ,3,45,7/6/2019,3.8,4,1,219,,
19078667,Manhanton high rising apartment next to the subway,92392878357,unconfirmed,Jill,Manhattan,Harlem,40.8129,-73.94084000000001,United States,US,False,flexible,Entire home/apt,2004,$972 ,$194 ,5,7,3/9/2019,0.63,2,1,0,,
19079220,Country Touches Private Bedroom In Upper West Side,27946451709,verified,Eddie,Manhattan,Upper West Side,40.802459999999996,-73.96631,United States,US,True,moderate,Private room,2020,"$1,053 ",$211 ,1,51,6/1/2019,3.88,4,4,39,,
19079772,Private room in Brooklyn!,59360480279,unconfirmed,Shahed,Brooklyn,Bedford-Stuyvesant,40.69433,-73.9559,United States,US,False,strict,Private room,2007,$767 ,$153 ,1,3,4/21/2019,0.26,3,2,86,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
19080324,Common Single Room # 1,40489766820,unconfirmed,Martita,Brooklyn,Bedford-Stuyvesant,40.6861,-73.92859,United States,US,False,strict,Private room,2019,"$1,182 ",$236 ,1,125,6/30/2019,9.47,3,6,325,,
19080877,Large 2 bedroom downtown Loft Apartment,17281745267,verified,Zinnia,Manhattan,NoHo,40.72555,-73.99283,United States,US,True,strict,Entire home/apt,2012,$615 ,$123 ,1,5,11/3/2018,0.4,3,1,75,,
19081429,Living Art Gallery Room in New Bushwick Building,10398100005,verified,Yelle,Brooklyn,Bushwick,40.70117,-73.92545,United States,US,False,flexible,Private room,2005,$277 ,$55 ,2,32,6/21/2019,2.78,5,3,114,,
19081981,ARTIST SPACE,26760824486,unconfirmed,Fallon,Brooklyn,Bushwick,40.69133,-73.90538000000001,United States,US,False,flexible,Private room,2008,"$1,037 ",$207 ,4,6,9/22/2018,0.47,3,1,0,,
19082533,Private Room in Open Brick loft in Williamsburg,29487907185,verified,Chiara,Brooklyn,Williamsburg,40.7137,-73.96674,United States,US,True,strict,Private room,2020,$920 ,$184 ,2,15,5/27/2019,1.16,4,1,3,"- Check-in time is 1PM - 12PM. - Earlier than 1pm check-in may be an option, will accommodate when possible.  -When you move in, I will clean the room for you.  - Quiet after 11pm - Please treat the home as you would your own, and treat your hosts as you would like to be treated! - Please let me know If you have any question, I will try my best to help you. - Please try to keep quiet It is okay that you have a child who is more than 7 years to live in, but the price should be discussed.",
19083086,Penthouse Private room w Private Rooftop + ensuite,68533136322,verified,Leo,Manhattan,East Village,40.72331,-73.98424,United States,US,True,strict,Private room,2009,$441 ,$88 ,1,14,6/11/2019,1.08,2,2,264,"Generally, we prefer that guests treat our home as a friends house, rather than a hotel. - Food/snacks left on the island are free to eat - Feel free to cook your own food, but kindly wash and put away your dishes after - Feel free to use the Keurig - No pets - Be respectful of the items in the apartment, and leave the space reasonably clean.",
19083638,Modern 2 bedroom apartment,12665464105,unconfirmed,Lilia And Mateo,Brooklyn,Midwood,40.61722,-73.96696,United States,US,True,flexible,Entire home/apt,2021,$763 ,$153 ,3,14,2/28/2019,1.06,2,1,0,,
19084190,Beautiful South Park Slope Brooklyn Apartment,60715108648,verified,Zipi,Brooklyn,Sunset Park,40.66132,-73.99192,United States,US,True,strict,Entire home/apt,2004,$582 ,$116 ,3,2,4/28/2019,0.79,5,1,0,,
19084743,Bright Big Beautiful Apt border Bushwick/Ridgewood,10254146565,verified,Andrea,Brooklyn,Bushwick,40.704,-73.91492,United States,US,True,flexible,Private room,2011,$334 ,$67 ,2,19,6/3/2019,1.47,3,1,198,,
19085295,"Sunnyside -  Huge Private Bedroom, right by 7train",56245242282,verified,S,Queens,Sunnyside,40.74625,-73.91388,United States,US,False,strict,Private room,2015,$880 ,$176 ,2,10,7/5/2019,0.78,3,1,44,,
