id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
48222986,"convenient, furnished APT",16809208401,verified,Eva,Manhattan,Upper West Side,40.801829999999995,-73.96373,United States,US,True,strict,Private room,2006.0,$949 ,$190 ,20,1,7/2/2016,0.03,4,1,204,"Please no pets! Again, I ask that you not consume my wine or whiskey collection.",
48223538,Cozy Chelsea Apt Great Location,71881095687,unconfirmed,Mica,Manhattan,Chelsea,40.74516,-73.9959,United States,US,False,flexible,Private room,2020.0,$209 ,$42 ,2,63,7/1/2019,1.88,2,1,284,"- No smoking, no pets - No parties and please be quiet after 11pm - Fireplace is functional, but for safety reasons please do not use it - If you use the elevator, please close the inner door after you, otherwise other people won't be able to use it - Take your shoes off when you enter the apartment, you can place them into the closet next to the entrance door",
48224091,Sunny Private room Central Harlem,87394221335,verified,J,Manhattan,Harlem,40.809909999999995,-73.94273000000001,United States,US,False,strict,Private room,2006.0,$528 ,$106 ,4,69,6/8/2019,1.77,5,2,104,"Please do not try and fit more than 4 occupants in the apartment overnight. There is a queen bed in the bedroom and a full-sized pullout couch in the living room that can accommodate 1-2 people.  BUILDING RULES (As enforced by the property owners): - On Wednesday and Sunday night please leave your garbage in sealed garbage or grocery bags outside of the apartment door. It will be picked up early the next morning. - Please do not leave any garbage or personal items in the hallway or foyer, or you will be charged $100 by the building management.  - There are 3 bay windows in the living room, however only the far right one opens. The other two have been nailed shut by the property owners because of the safety risk that they pose when they're opened. Please do not try and open them, as it will damage the window frames. - The fire escape is strictly off-limits. - Please keep the noise level to a minimum and be be respectful of your neighbours.  - Drug possession and usage are prohibited in ",
48224643,Sunny Townhouse - Brooklyn,85544655608,unconfirmed,Florence,Brooklyn,Gowanus,40.681,-73.98881999999999,United States,US,False,flexible,Entire home/apt,2009.0,$180 ,$36 ,6,9,8/19/2018,0.26,3,2,274,• Check-in time is 3PM.,
48225195,Private bedroom in the Upper East!,93884703689,verified,Jackie,Manhattan,Upper East Side,40.78265,-73.95364000000001,United States,US,True,moderate,Private room,2011.0,$570 ,$114 ,1,2,5/23/2016,0.05,1,3,-8,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
48225748,The Oasis of Utica,88308440964,verified,Racquel,Brooklyn,East Flatbush,40.64741,-73.92588,United States,US,False,strict,Entire home/apt,2021.0,"$1,099 ",$220 ,1,43,11/24/2018,1.17,1,1,150,,
48226300,Sunny Suite with Bath near Prospect Park,62937046570,unconfirmed,Cupid,Brooklyn,Prospect-Lefferts Gardens,40.66097,-73.95155,United States,US,False,strict,Private room,2015.0,"$1,161 ",$232 ,3,12,7/2/2019,0.31,5,1,25,With respect to the property and other tenants,
48226852,Beautiful apartment in Williamsburg,58437005899,verified,Alexandre,Brooklyn,Williamsburg,40.71351,-73.9647,United States,US,False,flexible,Entire home/apt,2016.0,$226 ,$45 ,5,10,1/3/2019,0.28,1,1,247,"Professional, no smoking, no pets.  Please use seat inside door to remove shoes.",
48227404,Entire private # in a privately own  brownstone,42930642173,unconfirmed,Cyrille,Brooklyn,Bedford-Stuyvesant,40.69122,-73.93495,United States,US,True,strict,Private room,2006.0,$833 ,$167 ,10,2,8/17/2018,0.11,2,3,188,Please clean up after yourselves when leaving.  Minimal noise is appreciated given the close neighbors. Thanks!,
48227957,Charming 1BR Near Park & Metro!,51023100686,verified,Alyss,Manhattan,Upper West Side,40.7842,-73.97466999999999,United States,US,False,flexible,Entire home/apt,2013.0,$781 ,$156 ,1,0,,,5,1,342,No pets No parties. No smoking,
48228509,CENTRAL PARK / COLUMBUS CIRCLE /1BR,49225645710,unconfirmed,Mike,Manhattan,Hell's Kitchen,40.76747,-73.98613,United States,US,False,moderate,Entire home/apt,2012.0,$498 ,$100 ,30,2,5/30/2018,0.06,5,52,329,No Smoking.  Violators will be charged a $500 fine for each violation and may be charged for additional smoke removal following departure. Pets allowed with non-refundable pet fee.  Breed restrictions apply. This is a residential property.  Parties and/or loud music is not allowed after 9:00 p.m.,
48229061,Summer in Brooklyn!,76193136410,verified,Chloe,Brooklyn,Prospect-Lefferts Gardens,40.65701,-73.95886999999999,United States,US,True,flexible,Private room,2007.0,$776 ,$155 ,1,0,,,5,1,360,,
48229614,[Midtown NYC] Private room w/ private bathroom,55433761795,verified,June,Manhattan,Hell's Kitchen,40.76358,-73.993,United States,US,True,strict,Private room,2003.0,$572 ,$114 ,1,5,5/30/2016,0.13,5,1,55,,
48230166,Large sunny apartment nr Gramercy,3220920127,unconfirmed,Stephanie,Manhattan,Kips Bay,40.7398,-73.98208000000001,United States,US,True,moderate,Entire home/apt,2022.0,$667 ,$133 ,4,2,5/18/2016,0.05,5,1,72,#NAME?,
48230718,Perfect for couples visiting NYC,42474924323,verified,Anna,Manhattan,East Harlem,40.79991,-73.9363,United States,US,False,flexible,Private room,2009.0,$294 ,$59 ,1,20,2/20/2019,0.53,1,2,206,,
48231271,"Quiet, pre-war apt on 30th Ave",20178305210,unconfirmed,Hernan,Queens,Astoria,40.76508,-73.9204,United States,US,False,flexible,Entire home/apt,2014.0,$822 ,$164 ,1,0,,,3,1,40,No smoking anywhere on the property- including the front steps.  No parties- please be considerate of the many neighbors around you.  Please take the trash out at the end of your stay.  The fireplace is not cleared for burning wood but you may use the candles provided. Please blow out candles when you leave.,
48231823,Charming Upper East Side Apartment,73191657740,verified,Roxanne,Manhattan,Upper East Side,40.77963,-73.94896999999999,United States,US,False,strict,Entire home/apt,2010.0,$252 ,$50 ,4,0,,,5,1,174,NO Smoking,
48232375,Massive 2 Bed near Columbia Univ.,25895894129,verified,Hannah,Manhattan,Harlem,40.81171,-73.95491,United States,US,True,moderate,Entire home/apt,2015.0,$75 ,$15 ,2,27,1/20/2018,0.76,4,1,192,- Respect as if it were your own home is all we ask :),
48232927,Nice and quiet apt Bdway/Times Sq.,34635821315,unconfirmed,Vincent,Manhattan,Hell's Kitchen,40.75965,-73.99035,United States,US,True,moderate,Entire home/apt,2004.0,$832 ,$166 ,6,1,5/30/2016,0.03,2,1,220,No smoking inside and no pets. Please be respectful of the hosts and the space.,
48233480,Near all shopping & transportation,424127462,verified,Rupi,Queens,Forest Hills,40.71933,-73.84984,United States,US,True,flexible,Private room,2004.0,$854 ,$171 ,2,21,5/16/2019,0.57,2,2,133,"Treat the home as you would your own.  If staying through a trash day, please leave trash by curb.",
48234032,Very big room in Designed apt.15 mins to Manhattan,20870049895,verified,Belgin,Queens,Sunnyside,40.73944,-73.92687,United States,US,False,strict,Private room,2020.0,$172 ,$34 ,2,53,6/9/2019,1.37,4,1,26,This building is home to quiet professionals; please be respectful of neighbors and be mindful of noise.,
48234584,Cozy and Comfy in Crown Heights!!!,30032973993,verified,Keri,Brooklyn,Crown Heights,40.674279999999996,-73.94373,United States,US,False,strict,Private room,2011.0,$133 ,$27 ,3,0,,,1,1,53,,
48235137,"Sunny, Chelsea Manhattan apartment",58843422820,verified,Jonathan,Manhattan,Chelsea,40.74187,-74.00175,United States,US,False,strict,Private room,2003.0,"$1,074 ",$215 ,2,0,,,2,1,75,,
48235689,NYC deluxe room 15 min to Manhattan,56207642318,verified,Dafni,Queens,Astoria,40.77008,-73.92878,United States,US,True,strict,Private room,2022.0,$482 ,$96 ,2,67,6/24/2019,1.76,4,3,289,No Smoking,
48236241,Two Nice Private Rooms in Brooklyn!,28650632558,verified,Javier,Brooklyn,Bedford-Stuyvesant,40.67798,-73.93734,United States,US,True,moderate,Private room,2011.0,$994 ,$199 ,2,3,10/11/2016,0.08,2,3,299,Please run dishwasher before checking out and respect noise levels for neighbors! :),
48236794,3 day Washington heights/inwood sub,97827108359,verified,Nora,Manhattan,Inwood,40.86158,-73.92393,United States,US,False,strict,Private room,2003.0,"$1,150 ",$230 ,1,0,,,3,1,420,NO Smoking,
48237346,LUXURIOUS APT in MANHATTAN w TERRACE and GYM,62623214221,verified,Nikkita,Manhattan,Harlem,40.824690000000004,-73.94029,United States,US,True,flexible,Private room,2012.0,$187 ,$37 ,1,2,12/6/2016,0.05,3,1,127,"Access to kitchen appliances and cutlery, etc. Food and alcohol not included, we are close to a liquor store, Trader Joes and Whole Foods. No parties, no smoking, no pets, no more than 2 guests. Please treat the place as you would your own.",
48237898,Simple Apartment in SoHo,93980123940,verified,Terence,Manhattan,SoHo,40.720420000000004,-73.99844,United States,US,True,strict,Private room,2007.0,$764 ,$153 ,1,0,,,4,1,53,Please treat our home as if it were your own.,
48238450,Manhattan - Near Subway!,71170050432,unconfirmed,Ben,Manhattan,Harlem,40.82617,-73.95173,United States,US,True,moderate,Private room,2003.0,"$1,164 ",$233 ,2,0,,,2,1,247,"You are my guest - please behave as such!  This is where I live. - No neighbor-disturbance-level noise past 11:00PM - No pets of any kind - No smoking - Use the kitchen, not the food (it is ours) - Clean up spills and dishes - No illegal drugs or substances",
48239003,Cute Room in Big Apt in Brooklyn,95848834429,unconfirmed,Javier,Brooklyn,Bedford-Stuyvesant,40.67858,-73.93713000000001,United States,US,True,flexible,Private room,2010.0,$557 ,$111 ,2,69,6/6/2019,1.81,3,3,22,"We expect our guests to behave in a respectful manner and try to limit loud sounds and noises (such as music and/or shouting) in the evening. All animals must be well mannered and guests are expected alert us to any animals they may have with them, so that we can clean properly after departure. This apartment is non-smoking.",
48239555,Large Middle Bedroom & Private Backyard,72238901728,unconfirmed,Jamie,Brooklyn,Bedford-Stuyvesant,40.69415,-73.9481,United States,US,False,moderate,Private room,2008.0,$177 ,$35 ,4,41,5/17/2019,1.06,3,2,312,"No pets, no smoking inside.",
48240107,Sunny bedroom in gorgeous ParkSlope,74392940078,unconfirmed,Shelby,Brooklyn,Park Slope,40.67687,-73.97848,United States,US,False,strict,Private room,2006.0,$741 ,$148 ,1,2,6/5/2016,0.05,5,1,354,,
48240660,Great room with INCREDIBLE view,34426247339,verified,Annie,Brooklyn,Williamsburg,40.71249,-73.94674,United States,US,False,flexible,Private room,2018.0,$824 ,$165 ,1,7,9/10/2016,0.19,1,1,308,"Parties, group events, having any number of guests above the number of people listed on the reservation either for a few minute visit or otherwise, or playing loud music is not allowed. Neighbors are quiet and respectable professionals and it is strictly necessary to respect their peace and to be discreet at any time. Thank you for your understanding. You can feel free to ask me for anything. Safe travels and see you soon! Sebastien",
48241212,2BR-E 60TH RESIDENCIES WITH DOORMAN,48132236852,unconfirmed,Ruchi,Manhattan,Upper East Side,40.76161,-73.96252,United States,US,True,flexible,Entire home/apt,2010.0,"$1,170 ",$234 ,30,0,,,5,49,370,This is a quiet residential street of owner occupied properties.  Guest are expected to be respectful of other quests. No late night loud noise making. No smoking.  Freshly laundered slippers are provided for guests to wear in the house.  We have a no shoes policy inside the house.,
48241764,Room in the HEART of Williamsburg,66143709621,unconfirmed,Janine,Brooklyn,Williamsburg,40.71694,-73.95628,United States,US,False,flexible,Private room,2005.0,$801 ,$160 ,1,148,6/22/2019,3.81,2,1,216,,
