id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
7960316,Big Comfy Bedroom 20 mins from Midtown Manhattan!,48173051854,unconfirmed,Emily,Queens,Astoria,40.75658,-73.92181,United States,US,False,strict,Private room,2011,$667 ,$133 ,3,6.0,10/7/2017,0.14,4,1,51,No pets. No smoking. Please :),
7960868,Spacious pre-war apartment in Crown Heights,29860987508,verified,Samuel,Brooklyn,Crown Heights,40.669509999999995,-73.94931,United States,US,True,strict,Entire home/apt,2007,$735 ,$147 ,1,0.0,,,5,1,375,No Smoking No Pets,
7961421,Sunny 1 bedroom in Upper East Side,248212862,unconfirmed,Masa,Manhattan,Upper East Side,40.778490000000005,-73.95045999999999,United States,US,False,moderate,Entire home/apt,2016,$898 ,$180 ,4,13.0,3/8/2019,0.3,4,1,173,"Guests can come and go as they like, we only ask that in the evening hours after 10pm that you are quiet and respectful of your neighbors as we are an old building.",
7961973,Beautiful room at nice NYC location,45721904692,verified,Frahydel,Manhattan,Roosevelt Island,40.76359,-73.94981999999999,United States,US,True,flexible,Private room,2007,$490 ,$98 ,3,32.0,12/29/2018,0.9,1,2,261,,
7962525,Live in the clouds,22788802870,unconfirmed,Bradley,Brooklyn,Fort Greene,40.68878,-73.97995,United States,US,True,moderate,Entire home/apt,2006,$773 ,$155 ,1,0.0,,,4,1,1,Be a courteous neighbor - please keep noise at an appropriate level Be a courteous guest - Please leave my home and belongings in the condition of how and where you found them  Clean up after yourself appropriately.  Details regarding trash and cleanup will be provided in your welcome pack No smoking in the unit or in the building (strict). There will be a $450 fine for smoking in the unit or in the building No open flame No pets There is a $50 fee for lost keys,
7963078,Awesome East Village Apartment!,79122561369,verified,Norah And James,Manhattan,East Village,40.72912,-73.97854,United States,US,True,flexible,Entire home/apt,2005,$333 ,$67 ,7,0.0,,,1,1,-4,#NAME?,
7963630,Winter Sublet 24Dec-18Jan (Midtown),51376860982,verified,Kriti,Manhattan,Morningside Heights,40.81109,-73.95904,United States,US,True,strict,Private room,2005,$786 ,$157 ,1,0.0,,,3,1,402,This is a NO smoking building. NO smoking anywhere in the building or the cobblestone parking lot. There are other residents in the building. Please avoid loud music or late night parties.,
7964182,Pvt Room W/Pvt Bathroom; NO KITCHEN!,69102828455,unconfirmed,Raj,Brooklyn,Midwood,40.63009,-73.96670999999999,United States,US,True,moderate,Private room,2007,$51 ,$10 ,4,47.0,7/3/2019,1.09,3,1,192,,
7964734,Beautiful Large Bedroom on UWS !!,96497959250,verified,Wayne And Yesim,Manhattan,Upper West Side,40.80023,-73.96678,United States,US,True,moderate,Private room,2016,$443 ,$89 ,1,7.0,4/2/2016,0.16,2,2,59,"Please take your shoes off outside the front door to my apartment on the landing. I am on the very last floor so no one out of my neighbors comes up here, so your shoes are totally safe. My apartment is kept very clean and tidy, so taking shoes off is essential to keeping it the same way for you and for me. Please stack the dishes in the dishwasher to the right of the sink. Some guests go out of their way to make sure they leave everything the way they found it and clean dishes by hand, but I actually prefer you use the dishwasher to washing by hand. This should be easier for you anyway! Dishwasher detergent is under the sink to the left of the trash.    When leaving the apartment, please always lock the top lock on the door.  Please shut off all the lights, AC unit, TV, etc. before you leave. If you open windows, please close and lock them before you leave the apartment.  ABSOLUTELY NO PARTIES!!! Sorry!",
7965287,Cozy & Modern ..... 2 Bedroom,77624282937,verified,Joann,Brooklyn,Dyker Heights,40.6186,-74.0071,United States,US,True,moderate,Entire home/apt,2005,"$1,174 ",$235 ,3,52.0,6/29/2019,1.2,3,1,133,No Smoking No Pets,
7965839,Large Studio - Lincoln Center,35773709208,verified,Thomas,Manhattan,Upper West Side,40.77401,-73.99056,United States,US,False,moderate,Entire home/apt,2003,"$1,030 ",$206 ,4,6.0,8/2/2017,0.14,5,1,67,,
7966391,Huge Brooklyn Apartment,37159778277,verified,Padraic,Brooklyn,Flatbush,40.653259999999996,-73.95513000000001,United States,US,True,flexible,Entire home/apt,2014,$356 ,$71 ,2,1.0,4/10/2019,0.33,3,1,79,"Be courteous and kind, act with respect toward all house guests. Also, please know you will be staying with other AirBnb guests and/or a roomate in the house. If you need two separate beds, you must book either two rooms or be willing to stay complaint free in a semi private room (pictured) in living room with think, noise cancelling curtain (actually quite nice).",
7966944,Spacious / Garden Condo Ft. Greene,8839827913,unconfirmed,Carina,Brooklyn,Fort Greene,40.68574,-73.97045,United States,US,False,strict,Entire home/apt,2021,$507 ,$101 ,1,1.0,12/31/2015,0.02,1,1,30,,
7967496,"New, Bright&Spacious cool apartment",13003632270,unconfirmed,Noa,Brooklyn,Williamsburg,40.71654,-73.94104,United States,US,True,strict,Entire home/apt,2006,$410 ,$82 ,7,0.0,,,3,1,302,No Smoking No Pets,
7968048,Student apt. 3 minutes from the 1/C,59620294886,verified,Tripp,Manhattan,Morningside Heights,40.805620000000005,-73.95978000000001,United States,US,False,flexible,Private room,2009,$457 ,$91 ,7,1.0,1/18/2016,0.02,5,1,374,,
7968601,LES Private Bedroom,90733474129,verified,Andrew,Manhattan,Lower East Side,40.71954,-73.99067,United States,US,True,flexible,Private room,2021,$200 ,$40 ,10,0.0,,,1,1,147,Please make yourself at home! Just treat the apartment as though it's your own. ,
7969153,East Manhattan (March 10th-18th),12464878024,verified,Jenn,Manhattan,East Village,40.72636,-73.98231,United States,US,True,moderate,Private room,2013,$310 ,$62 ,4,2.0,3/10/2017,0.05,3,1,91,"Please no pets or smoking. The neighbors are a little on the older side, so quiet and discretion would be appreciated.",
7969705,Convenient apartment in Manhattan,65419028656,unconfirmed,Abby,Manhattan,Upper West Side,40.80012,-73.96441,United States,US,True,moderate,Private room,2008,$94 ,$19 ,1,2.0,12/4/2015,0.05,4,1,123,"Dear Guests,  This is not an inn or a business – you are renting our family home. The signer on the rental agreement is personally liable in the event that any property is damaged or left unclean. Please be respectful by following these house rules:  1. No smoking inside  2. Do not move any beds or other furniture  3. Be gentle with doors, screens, windows, and furniture  4. Do not burn candles or incense  5. Stay out of locked closets and/or areas  6. No pets  7. Clean up after yourself  8. Enjoy Yourself!",
7970257,Entire 1BR apartment in NYC,75445022386,unconfirmed,Luis,Queens,Sunnyside,40.745090000000005,-73.9236,United States,US,True,strict,Entire home/apt,2022,$961 ,$192 ,4,2.0,8/11/2016,0.05,3,1,399,"We will be available to greet you, provide tourist or cultural info, restaurant directions and any assistance you need via cell phone. You will have private access to the house.",
7970810,2 Bedroom + Futon - Manhattan,22477448783,unconfirmed,Collin,Manhattan,East Harlem,40.78626,-73.94295,United States,US,True,moderate,Entire home/apt,2015,$605 ,$121 ,6,0.0,,,3,1,195,,
7971362,West Village Studio Apartment,7954134656,unconfirmed,Tomas,Manhattan,West Village,40.73713,-74.00059,United States,US,True,moderate,Entire home/apt,2005,$295 ,$59 ,7,0.0,,,5,1,84,"The outdoor space and grill are welcome for your use but please be mindful of my neighbors and keep noise to a minimum. Also, if you use the grill please be sure to turn off the kerosene and clean the cooktop.",
7971914,Private room in Historic Queens NY,41123164040,unconfirmed,David,Queens,Woodhaven,40.694720000000004,-73.84855999999999,United States,US,True,flexible,Private room,2007,$865 ,$173 ,2,5.0,8/21/2017,0.12,1,1,394,Please no loud parties- we'd like to keep our neighbors happy!  Guests are expected to be respectful of our belongings and leave the apartment tidy.,
7972467,Renovated Greenpoint Apartment,29115286338,unconfirmed,Mike,Brooklyn,Greenpoint,40.73154,-73.95485,United States,US,False,strict,Entire home/apt,2004,$129 ,$26 ,4,4.0,1/1/2019,0.09,2,1,195,,
