id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
26186216,West Village GEM on Charles St!,84341953861,unconfirmed,Paola,Manhattan,West Village,40.73559,-73.99959,United States,US,True,moderate,Entire home/apt,2007,$445 ,$89 ,2,1,6/19/2019,1.0,3,1,118,"No pets, no smoking. Please remove your shoes upon entering. We have very sensitive floors and would like to keep them looking new ;)",
26186768,Large spacious room,52665501773,unconfirmed,Maria,Manhattan,Inwood,40.86025,-73.92647,United States,US,False,flexible,Private room,2004,$337 ,$67 ,10,0,,,4,1,145,Please do not smoke. Be respectful of other guests.,
26187321,Sunny 1BR in the Heart of the Lower East Side,29632418998,unconfirmed,Gordy,Manhattan,Lower East Side,40.72183,-73.98803000000001,United States,US,True,flexible,Entire home/apt,2007,"$1,170 ",$234 ,1,4,6/23/2019,2.55,3,1,0,"- No gatherings/parties for more than 12 people,  - Please keep noise down after 9 pm",
26187873,Artistic Studio on the Upper East Side,70964132537,unconfirmed,Isabelle,Manhattan,Upper East Side,40.77621,-73.9616,United States,US,False,flexible,Entire home/apt,2008,$276 ,$55 ,2,0,,,2,1,0,"Three simple rules! No smoking (indoors) or visitors, please. Please remember to lock up when you enter and exit. Please turn off the lights when you are not using them.  Thanks!",
26188425,Entire sunlit Little Italy apartment,54085258404,verified,Alexandra,Manhattan,Little Italy,40.71758,-73.99792,United States,US,False,moderate,Entire home/apt,2020,$95 ,$19 ,2,2,7/1/2019,1.33,5,2,0,No smoking indoors (a big porch with seating available for smokers)  Guests are expected to clean up after themselves in the bathroom and in the kitchen.,
26188978,"Beautiful 1BR, water view next to Madison Square",45063577992,unconfirmed,Zyad,Manhattan,Chelsea,40.75295,-73.9955,United States,US,False,strict,Entire home/apt,2010,"$1,180 ",$236 ,6,1,7/5/2019,1.0,2,1,3,,
26189530,"Minimalist, Designer Apt Flooded with Sun & Views",89405617375,unconfirmed,Tiffany,Brooklyn,Clinton Hill,40.68182,-73.959,United States,US,False,moderate,Entire home/apt,2003,"$1,082 ",$216 ,3,1,5/30/2019,0.73,5,1,50,"Please respect the other neighbors. This building contains professionals and is very quiet. Please no smoking, parties, and pets. Must be over 21.",
26190082,"Private home next to beach,transport,parking",64729698655,verified,Mostafa,Staten Island,Eltingville,40.539390000000004,-74.15389,United States,US,False,flexible,Entire home/apt,2003,$581 ,$116 ,10,0,,,5,3,30,#NAME?,
26190634,Elegant 2 Bed.-10 min to Manhattan,40525291414,unconfirmed,Daniel,Queens,Ditmars Steinway,40.7753,-73.90994,United States,US,True,moderate,Entire home/apt,2012,"$1,014 ",$203 ,2,1,6/2/2019,0.81,2,1,361,"No smoking anywhere in or out of home (guest must be non-smoker) Cologne/perfume/spray use are not allowed any time anywhere (allergy prevent) Please be aware of your actions and always look back before leaving bathroom to make sure everything is left clean Please cause no disturbance and walk the stairs slower to prevent much noise OK to eat in your room but not in bed, always clean/cover food Keep your room clean during your stay Recycle and use reusable shopping bag (provided, please carry with you) Please do not bring plastic bags from stores Ask for help/assistance/information at any time, we want you to feel comfortable Night time help please call from the same phone number twice or more if the call is not answered Do not give mailing address to anyone (ask me why) If guest breaks rule about mailing address, the charge is $212",
26191187,Beautiful Luxury Brownstone Apt in Brooklyn,79993214971,unconfirmed,Genevieve,Brooklyn,Bedford-Stuyvesant,40.68315,-73.95222,United States,US,True,moderate,Entire home/apt,2005,$799 ,$160 ,2,6,6/30/2019,3.83,2,2,273,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester and we can welcome compatible short-term guests.  We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.    1. No smoking on the premises.  2. No loud music or TV etc.   3. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.   4. If you re not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.   5. Check-in time is flexible, but it has to be coordinated at least 24 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.",
26191739,Enjoy NY under the lights of the Empire State.,62693636232,unconfirmed,Michelle,Manhattan,Chelsea,40.74473,-73.99213,United States,US,True,flexible,Entire home/apt,2006,$729 ,$146 ,7,0,,,5,1,81,"This is a smoke free home. If parking, please leave space for other cars to get around and in and out of the drive. The fireplace is non-working. The back porch is closed for renovations, but feel free to enjoy the back yard (also being renovated, but still a great place to sit and relax).",
26192291,Amazing Townhouse Experience with Private Garden,23581863239,verified,Jennifer,Manhattan,Midtown,40.7431,-73.98233,United States,US,True,strict,Entire home/apt,2017,$846 ,$169 ,2,6,6/30/2019,5.29,4,1,231,,
