id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
25689146,"Warm, Comfortable, and Joyful Loft in Brooklyn",20202818540,verified,Geraldine,Brooklyn,Gowanus,40.67152,-73.98991,United States,US,False,flexible,Entire home/apt,2013,$563 ,$113 ,10,3,6/23/2019,2.09,2,1,5,"This is our primary residence and we open it up to guests when we are going to be out of town.  We ask that guests respect our home as they would their own.  We do have a dog that lives with us, Mavis, who will also be away, but if someone has severe allergies, you may want to bring meds.   This is a great condo in an amazing area with extremely nice neighbors, that being said, please be courteous to them during your stay. ",
25689698,"2 BR Apt close to LGA, JFK & Midtown (3B)",79725786321,verified,Rina,Queens,Woodside,40.746320000000004,-73.89381999999999,United States,US,False,flexible,Entire home/apt,2010,$119 ,$24 ,1,4,7/5/2019,2.22,2,4,75,"Please be considerate of the other people residing in the house. This is a home not a frat house. Any bad behavior  will result in you being asked to leave.  No smoking at all in the house! .  Please do not sit on door stoop in front of the house and smoke. The smoke flows into the next door neighbors window. They have small children. Please do not toss ciggarrette butts into the neighbors stairwell. If you need to smoke -please take a walk ..thanks.. Sorry no pets. Check in time is  3 P.M.- Check out  is 11 A.M. These times may be flexible. Please let me know if your plans warrant different check in/check out times. I'm flexible. Only registered guests allowed to stay overnight in space.   'DO NOT PARK IN FRONT OF THE HYDRANT""  $100.00 FINE..",
25690251,Large 1-bed in a beautiful doorman condo,7589592710,verified,Dipika,Manhattan,Upper East Side,40.7636,-73.96200999999999,United States,US,True,strict,Entire home/apt,2015,$97 ,$19 ,7,1,7/5/2019,1.0,3,1,93,"Check in time is 3pm. Check out is 11am. . Please call or text me if you are delayed in traffic..if you're travelling from the south towards  Boston, expecially Friday afternoon. prepare for delays. *No smoking. Also, please do not smoke on door stoop in front of the house. The smoke makes its way into neighbors window. Also do not throw ciggarette butts into neighbors stairwell. If you need to have a smoke please take a walk.. thanks...  *Please keep noise to minimum after 10 in the evening. *Please refrain from taking showers after 11pm. Please be considerate of those residing below you. *Apartment space is to be used by registered guests only. *No yelling out windows to people in street or in cars. This is a home not a frat house. *Please be considerate of others residing in the home during your stay. No pets Thank you...Joe",
25690803,"Stylish, Dog-friendly Williamsburg One-Bedroom",85341196537,unconfirmed,Egle,Brooklyn,Williamsburg,40.708090000000006,-73.9661,United States,US,False,flexible,Entire home/apt,2013,$62 ,$12 ,2,2,6/19/2019,1.4,3,1,0,,
25691355,Home Away from Home,838309922,unconfirmed,Eileen,Staten Island,Oakwood,40.56054,-74.12004,United States,US,True,moderate,Entire home/apt,2019,$403 ,$81 ,1,1,6/26/2019,1.0,2,3,363,"Feedback is welcome--please let us know how we can improve your experience! Check in is 4-8 p.m. Early and late check-ins are possible, but must be requested in advance and are subject to availability.  Check out time is 11 a.m. Late check-out is possible upon request in advance subject to availability. Regretfully, the suite is not appropriate for children and we cannot accommodate them. Regretfully, for health and safety reasons, there is no smoking on the property. Regretfully, we cannot accommodate guest pets  14 days' cancellation notice or full charge for stay.  If you check out before the end of your reserved stay, the full amount of your stay will be charged.",
25691908,NEW ! Chic Designer Blue,63507379215,verified,Jack,Manhattan,Lower East Side,40.71329,-73.98787,United States,US,True,moderate,Private room,2016,$366 ,$73 ,4,12,7/3/2019,6.67,5,2,168,"NO smoking, no parties, no large dogs. I expect that the house will be the way I left it for you :) (small dogs ok) ",
25692460,Your Sanctuary next to Times Square New York,19407051708,verified,Dennis,Manhattan,Midtown,40.75721,-73.98013,United States,US,True,moderate,Private room,2010,$965 ,$193 ,1,8,6/23/2019,4.21,5,7,50,"All guests must agree to the following:   1. The hallway going up to the penthouse is narrow. Take care not to make marks or scratches from suitcases on the walls. 2. No smoking anywhere on the premises or around the building.  3. The guest must keep the room clean. Please dispose of the garbage can bag upon checkout and leave the used towels and sheets in the white hamper at the foot of the bed.  4. Guests may use the washer and dryer in the basement, but clothes must be immediately removed from machines when done. Make sure to clean the lint tray on the dryer to avoid a risk of fire.  5. No additional guests are allowed to stay past 11:00 PM or sleep over. The room is designed for a single-person use only.  6. When using the bathroom, male guests are asked to sit or keep seats down and to clean the seat after each use. Guests must tidy the shower when done.  7. Guests may NOT place hot pans or cooking items on the marble counters without a trivet. There are two silicone trivets and a",
25693012,Cozy one bed room 15 minutes' away from Manhattan,95398446671,unconfirmed,Yang,Queens,Sunnyside,40.74368,-73.92421,United States,US,False,moderate,Private room,2009,$214 ,$43 ,8,0,,,3,2,363,"Information for Your Stay at 46 Monument Avenue Charlestown, MA 02129 First, welcome and thank you for choosing my home for your stay in Boston. Please let me know if I can be of assistance in making your visit enjoyable and comfortable. Please be advised that there is absolutely no smoking in the house! Thank you for your cooperation.  If you are smoker and been caught smoking in the house you will be asked to leave and no refund.  Please do not smoke in front of the house or around the house. Arrival and Departure ·	Kindly remember to check out before 10:00 A.M. and check in after 4:00 P.M. ·	Most likely, I will say good-bye to you when you leave however should our schedules not match, please shut and lock all windows and doors when leaving nd make sure all lights are off. ·	After going out the black door, leave the keys in the mail slot. Internet and Cable 	For internet access, you will get this number when you arrive. Public Transportation and Getting Around ·	To use the subway (un",
25693564,Full floor of our gorgeous Harlem brownstone,6859268118,verified,Jordon,Manhattan,Harlem,40.81155,-73.94339000000001,United States,US,True,flexible,Entire home/apt,2020,$977 ,$195 ,4,3,6/1/2019,1.55,5,1,0,"No pets and no smoking, please. No group parties and we kindly ask that you limit the number of people on the roof deck to a maximum of 4. Please be respectful of our neighbors below us and next to us and try to limit any noise after 10PM. Trash should be left in the unit, tied up and next to the barrel in the kitchen. The front door to the building can be tricky, so please double check and pull it shut so that it locks completely.",
25694117,Heart of Times Square modern apartment,91443868078,unconfirmed,Ruby,Manhattan,Theater District,40.75977,-73.98245,United States,US,False,flexible,Entire home/apt,2007,$662 ,$132 ,2,1,6/11/2019,1.0,2,1,4,,
