id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
53193686,"Cosy,Elegant 1 Bedroom Apartment in heart of UES!",8226325584,unconfirmed,C-Van,Manhattan,Upper East Side,40.77883,-73.95528,United States,US,False,flexible,Entire home/apt,2022,$56 ,$11 ,3,10,6/15/2019,0.7,4,2,365,Please keep a tidy ship and be respectful of our neighbors. No smoking No additional guests Quiet hours between 10 pm - 10 am,
53194238,Wild West Retreat in The Heart of Brooklyn,90206132064,unconfirmed,Izaac,Brooklyn,Bedford-Stuyvesant,40.68823,-73.95863,United States,US,True,flexible,Private room,2012,$634 ,$127 ,2,34,6/25/2019,2.45,5,1,59,,
53194791,"Best Location, Cozy Modern Room in Midtown",75700264209,unconfirmed,Gareth,Manhattan,Midtown,40.7496,-73.98244,United States,US,True,strict,Entire home/apt,2011,$738 ,$148 ,6,35,6/30/2019,2.48,5,1,0,,
53195343,"Brooklyn, New York",17251767407,unconfirmed,Felicia,Brooklyn,Bedford-Stuyvesant,40.68401,-73.9244,United States,US,False,flexible,Entire home/apt,2014,"$1,126 ",$225 ,3,44,6/20/2019,3.11,3,1,135,"- I like to keep a quiet house. Please keep all noise low, especially in the morning and late at night. - Please take your shoes off before entering the apartment. - Always bolt the apartment door when entering or exiting. - If I am away when you check out, please put the keys in the lockbox and remember to set the code to 0000. - I don't charge for cleaning or extra people. Kindly return the favor by keeping the place clean. - No smoking indoors. - You may make use of food and beverages only if they are explicitly shared. If you have any questions, please ask.",
53195895,Shared male room on Manhattan.Breathtaking view II,28564634918,verified,Max,Manhattan,Lower East Side,40.71098,-73.98696,United States,US,True,flexible,Shared room,2017,"$1,099 ",$220 ,14,0,,,4,28,321,Absolutely no additional guests other than those confirmed in the reservation.  Please be mindful of cleanliness in living spaces - I live here and like to keep things tidy. :) No smoking in the building. No drugs.,
53196448,In the heart of the West Village- cute apartment!,58901167072,verified,Jennifer,Manhattan,West Village,40.73608,-73.99996999999999,United States,US,False,strict,Entire home/apt,2018,"$1,179 ",$236 ,3,18,7/6/2019,1.28,3,1,0,"No drinking, no smoking, no parties, no pets, no drugs, no girlfriends or boyfriends moving in. Looking for a quiet, studious, clean person who is looking for a comfortable and affordable place to stay during the school year, work  or vacation stay.   No children please.",
53197000,Beautiful Gut Renovated NYC 1 Bedroom LOFT,67703873101,verified,Rachael,Manhattan,Midtown,40.7452,-73.98427,United States,US,True,moderate,Entire home/apt,2019,$892 ,$178 ,1,16,6/30/2019,1.14,4,1,47,"Please, no smoking inside the house or on the property. Cleanliness is a must, as we would be sharing a bathroom & kitchen. It is expected that you would clean the tub after each use; be professional & respectful at all times. No guests are allowed to stay overnight if not checked-in prior to your arrival and have valid identification upon arrival . We will all clean up the kitchen as we use it (dishwasher is available). Please have identification to verify your identity. No pets.",
53197552,"Cozy Mott Haven-Steps from Subway, Total Privacy",70031715004,verified,Samuel,Bronx,Mott Haven,40.810109999999995,-73.92166,United States,US,False,flexible,Entire home/apt,2007,"$1,055 ",$211 ,3,62,7/2/2019,4.34,3,1,253,"No Smoking. NO pets. Please take off shoes when entering the apartment. NO PARTIES or HOSTING EVENTS, if a guests hosts an event or party, guests may be asked to leave.",
53198104,Great Small Room 15 Minutes From Time Square,74133988112,verified,Emad,Manhattan,Harlem,40.82336,-73.95596,United States,US,True,flexible,Private room,2018,$574 ,$115 ,2,122,7/7/2019,8.32,5,1,127,"All I ask is that you are respectful of my home and things, as well as my neighbors, who are excellent!",
53198657,"Large, Bright Midtown East 1 BR in Luxury building by Blueground",37690885698,unconfirmed,Blueground,Manhattan,Kips Bay,40.74112,-73.98009,United States,US,True,flexible,Entire home/apt,2021,$129 ,$26 ,30,0,,,4,232,326,,
53199209,Cozy Bed-Stuy Getaway!,94839058220,verified,Karli,Brooklyn,Bedford-Stuyvesant,40.691990000000004,-73.94426,United States,US,False,flexible,Private room,2021,$523 ,$105 ,3,6,3/16/2019,0.72,4,1,0,"All guests are expected to be respectful and mindful of shared spaces, including bathroom, kitchen, and TV room. This includes cleaning up after you and your group in all shared areas. Absolutely no smoking. Guests arriving or returning after 10:00pm must maintain a courteous volume in consideration of other guests. Pets are welcome! If you have a pet and use the backyard, please clean up after your pet.",
53199761,WALL STREET AMAZING APARTMENT,12751549385,unconfirmed,Andrew,Manhattan,Financial District,40.70617,-74.0112,United States,US,True,flexible,Entire home/apt,2007,"$1,013 ",$203 ,15,4,12/30/2018,0.3,2,1,220,"No drinking, no smoking, no parties, no pets, no drugs, no girlfriends or boyfriends moving in. Looking for a quiet, studious, clean person who is looking for a comfortable and affordable place to stay during the school year.  House is open to mix sex. No children please.",
53200314,3 bedrooms 2 baths Brooklyn Home 15m to Manhattan!,78077950731,unconfirmed,Shirley,Brooklyn,Bushwick,40.69571,-73.93144000000001,United States,US,False,moderate,Entire home/apt,2007,$871 ,$174 ,3,50,6/24/2019,3.44,3,1,243,#NAME?,
53200866,ELEXEY'S COMFORT.,94897204559,verified,Michelle,Queens,St. Albans,40.70389,-73.75782,United States,US,False,moderate,Private room,2009,$729 ,$146 ,3,58,6/24/2019,4.69,3,3,358,,
53201418,1 BR Free in Bright Open Greenwich Village 2BR Apt,63443375195,unconfirmed,Kevin,Manhattan,Greenwich Village,40.728390000000005,-73.99983,United States,US,True,strict,Private room,2017,$359 ,$72 ,3,2,5/22/2018,0.14,4,2,0,"No smoking or drinking in the apt. Lock out will be $50. late check in after 9 pm and before 9 a.m. is $50. Respect yourself, respect other, clean up after yourself. Thank you ",
53201971,"Heaven in New York, Natural Room",71620536152,verified,Cynthia,Bronx,Edenwald,40.886340000000004,-73.83431,United States,US,False,strict,Private room,2021,$369 ,$74 ,3,19,5/20/2019,1.55,3,3,166,"Respect yourself, respect others, clean up after yourself. No smoking/drinking in apt. Late in check in after 9 P.M. or before 9A.m. is $50, lock out is $50. Thank you ",
53202523,"Relaxing, modern Upper East Side Apt with terrace",62956574660,verified,Carrie,Manhattan,Upper East Side,40.77942,-73.94771999999999,United States,US,False,strict,Entire home/apt,2008,$308 ,$62 ,1,16,10/27/2018,1.1,4,1,0,"This is a non-smoking residence.  There is light housekeeping (biweekly changing of linens, removal of kitchen trash) but guests are expected to clean up after themselves and keep the area tidy, including removing hair from bathtub and sink and washing dishes right away.  Remove shoes in the apartment. Slippers are OK. Turn off lights when exiting a room or hallway. Guests are not permitted without prior authorization. Overnight guests are not allowed.  Be courteous to others in the household.  Additional rules will be in the house manual, available upon arrival. ",
53203075,THE COOLEST BEDROOM/APARTMENT IN HARLEM.,50158110291,unconfirmed,Maxime C And Winie C,Manhattan,Harlem,40.816390000000006,-73.94223000000001,United States,US,False,strict,Private room,2004,$581 ,$116 ,2,49,6/13/2019,3.37,3,3,178,"(1) Please leave your shoes in the foyer (2) No smoking (3) No drugs (4) In consideration of the neighbors in the building, no loud music or parties (5) Only guests registered as part of the Airbnb booking may enter the apartment, unless prior arrangements are made with me before you make your booking (6) Guests are responsible for cleaning up after themselves in the kitchen",
53203627,Sunny & Beautiful 1br apt in heart of Lower East.,1695472333,unconfirmed,Janey,Manhattan,Lower East Side,40.71432,-73.9887,United States,US,True,flexible,Entire home/apt,2019,$383 ,$77 ,4,32,7/2/2019,2.36,3,2,216,Make yourself at home. We are 420 friendly,
53204180,Classy Antique Private Bedroom 20-minutes to Ferry,45880100610,unconfirmed,Thelma,Staten Island,Randall Manor,40.62947,-74.12991,United States,US,False,flexible,Private room,2003,"$1,135 ",$227 ,2,4,7/1/2019,0.3,3,5,355,"- - NO PETS!  NO SMOKING ON PREMISES!  NO PARTY! No ""DRUGS""! - Keep the Place Clean at All Times! - Do Not Ask the ""Neighbors"" for anything.  Ask Me!-  - No Neighbors Interaction! - No ""Drugs"" Please!!! - No Noise! A printed house rule will be provided. Please be respectful to others when all rooms are booked.  10 AM Check-out and Check-in is between 12PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Stockton St.  It Is 2 Streets Away.  It Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
53204732,TWO BEDROOM UNICORN IN THE HEART OF WILLIAMSBURG,38864069149,verified,Usamah,Brooklyn,Greenpoint,40.7203,-73.94644,United States,US,False,strict,Entire home/apt,2018,$226 ,$45 ,3,2,12/14/2018,0.22,4,1,177,"All guests are expected to be respectful and mindful of shared spaces, including bathroom, kitchen, and TV room. This includes cleaning up after you and your group in all shared areas. Guests arriving or returning after 10:00pm must maintain a courteous volume in consideration of other guests. If you have a pet and use the backyard, please clean up after your pet.",
53205284,Spacious sunlit room in Astoria,56656611258,unconfirmed,Lucy,Queens,Ditmars Steinway,40.77496,-73.91171999999999,United States,US,False,moderate,Private room,2006,$404 ,$81 ,15,12,1/1/2019,0.85,4,1,21,,
53205837,Heart of long island City,90129200028,verified,Amira,Queens,Long Island City,40.74664,-73.95039,United States,US,False,flexible,Private room,2008,"$1,143 ",$229 ,1,10,7/6/2019,0.71,5,1,365,"This is a non-smoking residence.  There is light housekeeping (washing of linens (biweekly), towels, removal of kitchen trash) but guests are expected to clean up after themselves and keep the area tidy, including removing hair from the bathtub and sink and washing dishes right away.  Remove shoes in the apartment. Slippers are OK. Turn off lights when exiting a room or hallway. Guests are not permitted without prior authorization. Overnight guests are not allowed.  Be courteous to others in the household.  Additional rules will be in the house manual, available upon arrival. ",
53206389,Cozy home,16520993101,unconfirmed,Freddy,Brooklyn,Midwood,40.60909,-73.97155,United States,US,False,strict,Entire home/apt,2022,$122 ,$24 ,2,26,7/1/2019,1.88,2,2,275,"1. This apartment is for residential purpose only. No any commercial or other non-residential activities are allowed.  2. Keep quiet and clean in the apartment.  3. No guest is allowed to stay after 9:00 p.m. and before 8:30 a.m. Anyone who keeps his/her guest overnight without permission from the host will lose the reservation and should move out immediately.  4. No party in the apartment.  5. No smoking inside of the house.  6. No pets, please. 7. You need to share housing duty if staying over 5 days.",
53206941,Clean and charming room for rent.,31990793352,unconfirmed,Nicole,Queens,Rego Park,40.72795,-73.86048000000001,United States,US,True,moderate,Private room,2005,"$1,069 ",$214 ,3,1,5/24/2019,0.65,4,1,305,,
53207494,Huge light filled bedroom in trendy Williamsburg,94262296696,unconfirmed,Samia,Brooklyn,Williamsburg,40.71747,-73.96045,United States,US,False,strict,Private room,2012,$188 ,$38 ,4,4,6/17/2019,0.29,5,1,128,"We do not tolerate ""partying"" in the house.  We want families, couples, and generally guests that are low maintenance and low-key.   Also, please ""pick up"" after yourself a bit before you leave...make yo momma proud :)",
53208046,Skyscraper View - Loving it!,58487660589,verified,Christelle,Manhattan,Financial District,40.7069,-74.01388,United States,US,True,strict,Private room,2013,$373 ,$75 ,2,6,8/26/2018,0.41,4,1,0,,
53208598,Beautiful 2bdr apt in Brooklyn near to everything.,4815118857,unconfirmed,Anna,Brooklyn,Fort Hamilton,40.61257,-74.03598000000001,United States,US,True,strict,Entire home/apt,2005,$968 ,$194 ,5,31,6/2/2019,2.16,5,1,151,,
53209150,Modern and spacious 2 bedroom in Manhattan,91507549247,verified,Erika,Manhattan,East Village,40.72189,-73.98219,United States,US,True,strict,Entire home/apt,2013,$512 ,$102 ,1,44,5/25/2019,3.0,2,1,299,,
53209703,BEAUTIFUL GREAT BEDROOM IN HARLEM,8450055972,verified,Maxime C And Winie C,Manhattan,Harlem,40.816390000000006,-73.94414,United States,US,False,flexible,Private room,2019,$218 ,$44 ,2,40,6/26/2019,2.75,3,3,177,"NO PETS!  NO SMOKING ON PREMISES!  NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
53210255,Charming Cozy 1 bed-room in the heart of Bed-Stuy,1657251044,unconfirmed,Betty,Brooklyn,Bedford-Stuyvesant,40.69298,-73.94188,United States,US,False,strict,Entire home/apt,2010,$408 ,$82 ,3,6,6/8/2019,0.44,4,1,14,"Respect yourself, respect others, clean up after yourself. No smoking or drinking in the apt. Late check in after 9 p.m. and before 9 A.m. is $50, lock out is $50. Thank you ",
53210807,ENJOY NYC IN  1 BDRM CONDO HEART OF MIDTOWN,11066384224,unconfirmed,Deborah,Manhattan,Theater District,40.76205,-73.982,United States,US,True,moderate,Entire home/apt,2011,"$1,094 ",$219 ,30,0,,,3,4,0,,
53211360,"New Condo 2 bedrms /1,5bath elevator & balcony",94317201424,verified,Ha,Manhattan,Chinatown,40.71409,-73.99434000000001,United States,US,False,moderate,Entire home/apt,2017,$862 ,$172 ,1,2,10/7/2018,0.2,2,4,191,"Respect yourself respect others please clean up after yourself. NO smoking, drinking or partying . Lock out is $50 , late check in after 9 Pm and early check in before 9 A.M. is $50, pay upon arrival.",
53211912,"Perfect Location, surrounded with all your need",63706721920,verified,Night,Queens,Ridgewood,40.70022,-73.90025,United States,US,False,flexible,Entire home/apt,2004,$430 ,$86 ,2,38,6/23/2019,2.73,3,1,363,"Guests who use kitchen must wash their dishes (or put them in dishwasher) and wipe stove and counters after eating, in courtesy to other guests.   No smoking inside or behind the house; smoking is permitted only in smoking area in front of house.  To maintain quiet on floors with bedrooms, please use headphones to listen to music/videos or when making (SENSITIVE CONTENTS HIDDEN) calls in bedrooms, and keep hallways conversations quiet and short. ",
53212464,Charming Art Deco Apartment on Central Park,41974629930,unconfirmed,Tony,Manhattan,Upper West Side,40.78925,-73.96757,United States,US,False,moderate,Entire home/apt,2019,$568 ,$114 ,6,21,6/30/2019,1.83,3,1,116,,
53213017,Two Bridges Private Escape,85648308909,unconfirmed,Marcel,Manhattan,Lower East Side,40.71152,-73.99166,United States,US,False,flexible,Private room,2021,$745 ,$149 ,30,4,3/31/2019,0.34,2,1,52,"No pets, No Smoking, Smoking allowed on deck",
53213569,Private Bedroom in a Modern Building,73359952295,verified,Van,Brooklyn,Flatbush,40.630759999999995,-73.95851,United States,US,False,strict,Private room,2018,$162 ,$32 ,1,19,12/27/2018,1.57,2,2,98,No smoking at all. Keep the room and apartment clean. Keep quiet and no party after 9:30 p.m.  This room is available to people who plan to stay 3 weeks at least. It is $45 per night if you stay over one month. It is $50 if you stay less than 3 weeks.  You need to share house cleaning duty with other guests if you stay 3 weeks.,
53214121,1 Bedroom Cozy Apartment,81454373526,verified,Maria,Staten Island,Great Kills,40.54878,-74.13908,United States,US,False,moderate,Entire home/apt,2018,$608 ,$122 ,30,3,2/11/2019,0.22,5,2,129,,
53214673,Bushwick Brooklyn Private Apartment 15min. To NYC!,40086379013,verified,Kamaran,Brooklyn,Bedford-Stuyvesant,40.68392,-73.91324,United States,US,False,flexible,Entire home/apt,2017,$378 ,$76 ,2,49,7/1/2019,3.52,3,2,336,This apartment is for residential purpose. No any commercial or other non-residential activities are allowed.  Keep quiet and clean in the apartment.  No guest is allowed to stay after 9:00 p.m. and before 8:30 a.m. Anyone who keeps his/her guest overnight without permission from the host will lose the reservation and should move out immediately.  No party in the apartment. You need to share housing duty if staying over 5 days.,
53215226,Private Room in spacious TriBeCa Loft,93145822619,unconfirmed,Karan,Manhattan,Tribeca,40.715540000000004,-74.00645,United States,US,True,strict,Private room,2011,$699 ,$140 ,2,2,5/29/2018,0.14,4,1,0,"Please treat our house as you would treat your own (assuming that it is good).  Please clean up after yourself.  Kindly remove your shoes by the door, slippers are welcome (if they have not been treading the outdoors).  If you use the kitchen, please wipe down the stove and counter-tops and clean the dishes in the sink to prevent critters from visiting you at night.  Laundry is available free of charge just next to the kitchen, we have a washer and dryer.  Clean bedding will be provided for you when you check in, and cleaned after you check out.   We will not be responsible for personal accidents or sickness, we would ask you to clean up after yourself.  If you plan a lengthy stay, we can wash your sheets once a week.  If you'd like additional washing, please wash your sheets along with your other laundry.  A key will be provided to you for your bedroom should you want to lock anything up.",
53215778,STUDIO.STYLE.BEDROOM+PRIVATE.BATHROOM+TOP.LOCATION,82371449675,unconfirmed,Mateo,Brooklyn,Crown Heights,40.67357,-73.95467,United States,US,True,strict,Private room,2009,$684 ,$137 ,2,52,7/4/2019,3.63,5,1,224,"NO PETS!  NO SMOKING ON PREMISES! NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
53216330,Little Secret,78501598887,unconfirmed,Thomas,Manhattan,Upper West Side,40.77705,-73.98118000000001,United States,US,False,strict,Private room,2007,"$1,108 ",$222 ,2,81,7/7/2019,5.63,2,1,6,"No smoking in house. No Pets No parties or hosting events. No recreational drugs. Please clean up after yourself. Please take off shoes and leave them in the shoe cabinet before entering the apartment. Guests may be asked to leave Immediately if partying, hosting events, or bringing pets.",
