id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
10279976,Upper East Side Getaway,86903593741,verified,Taylor,Manhattan,East Harlem,40.787490000000005,-73.9504,United States,US,False,strict,Private room,2012,$563 ,$113 ,1,4,7/6/2016,0.11,5,1,40.0,NO Smoking,
10280528,"Simple, Spacious Studio With Rooftop Access",22106439105,verified,Deena,Brooklyn,Bedford-Stuyvesant,40.68547,-73.93209,United States,US,True,strict,Entire home/apt,2019,"$1,121 ",$224 ,1,2,6/27/2016,0.05,2,1,63.0,No Smoking,
10281081,Quiet Room + Living Room in the Upper West Side,45433579461,unconfirmed,Eduardo,Manhattan,Upper West Side,40.78378,-73.97845,United States,US,False,moderate,Private room,2003,$78 ,$16 ,2,4,1/1/2017,0.11,3,1,179.0,,
10281633,Artsy Studio / 1 Bedroom in the Heart of Chelsea,81992564034,verified,John,Manhattan,Chelsea,40.74921,-74.00416,United States,US,False,moderate,Entire home/apt,2015,"$1,141 ",$228 ,3,1,6/30/2016,0.03,3,1,242.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
10282185,1 br apartment(3’ to train)+access to coworking,86765291453,verified,Gabriela,Queens,Long Island City,40.7537,-73.93186,United States,US,False,strict,Entire home/apt,2009,$526 ,$105 ,3,40,6/30/2019,1.45,5,2,49.0,"No smoking, no pets. No jumping on bed or couch.  Used toilet paper, paper towel , and sanitary napkins need to be disposed in trash can not in toilet. Thank you for  treating my home with respect .",
10282738,Charming 3 BR in Midtown West,46825007168,unconfirmed,Corporate Housing,Manhattan,Hell's Kitchen,40.76327,-73.98937,United States,US,True,moderate,Entire home/apt,2018,"$1,038 ",$208 ,30,4,8/31/2018,0.13,5,91,211.0,,
10283290,Cozy and charming studio in UWS,26786339480,verified,Connie,Manhattan,Upper West Side,40.77856,-73.98278,United States,US,True,moderate,Entire home/apt,2005,"$1,100 ",$220 ,7,2,1/8/2017,0.05,2,1,105.0,,
10283842,Beautiful 3 BR apartment steps from Central Park,53138314960,verified,Oded,Manhattan,Harlem,40.805209999999995,-73.95213000000001,United States,US,False,moderate,Entire home/apt,2015,$949 ,$190 ,31,3,8/17/2017,0.08,5,1,408.0,The bldg is business people. quiet. courteous. Check out is at Noon.  Check in is at 3pm. It's pretty strict except for leaving baggage. Strict cancellation.,
10284394,Large 1 Bedroom close to Prospect Park,60160531481,unconfirmed,Jill,Brooklyn,South Slope,40.66018,-73.98074,United States,US,True,moderate,Entire home/apt,2019,$191 ,$38 ,2,1,6/25/2016,0.03,3,1,126.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions, and the year-round tenants must be respected. There is no smoking allowed in the apartments and significant fees will apply if this rule is broken.",
10284947,1 - Bedroom  APT in Bushwick BK,51488351079,verified,Heath,Brooklyn,Bushwick,40.681340000000006,-73.9072,United States,US,True,flexible,Entire home/apt,2020,$921 ,$184 ,3,0,,,1,1,-3.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
