id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
8457386,Private Room for Rent,17014495182,verified,Ashley,Manhattan,Washington Heights,40.850640000000006,-73.93833000000001,United States,US,False,flexible,Private room,2006,$413 ,$83 ,1,1,1/2/2016,0.02,5,1,188,,
8457938,Futon in Brooklyn near subway,500740808,unconfirmed,Katherine,Brooklyn,Crown Heights,40.67114,-73.93561,United States,US,False,strict,Shared room,2011,,$177 ,1,0,,,4,1,198,,
8458491,Great room*City View*Huge roofdeck*,27100149218,verified,Ashley,Brooklyn,Greenpoint,40.73321,-73.9561,United States,US,False,moderate,Private room,2013,,$36 ,2,0,,,5,1,222,Please no smoking or drugs. No parties.,
8459043,"Cozy 1-Bd, Bushwick (L/M/J train)",85063515858,verified,Roxanne,Brooklyn,Bushwick,40.69611,-73.91891,United States,US,False,flexible,Entire home/apt,2005,,$123 ,31,1,11/3/2016,0.03,5,1,327,Please be respectful and courteous of other house guests.   Please keep all common areas clean after each use i.e. kitchen and bathroom. No smoking  No pets No parties No back yard access,
8459595,East Village Bedroom w/Roof Deck,8779723551,unconfirmed,Joe,Manhattan,East Village,40.73061,-73.98335,United States,US,True,strict,Private room,2017,,$28 ,2,51,7/2/2019,1.19,3,3,59,Absolutely NO smoking NOR use of drugs.  And NO shoes in the house! You will be requested to take off your shoes at the entrance.   Please Bring a positive attitude and fun spirit!,
8460148,"Bright, Spacious Brooklyn Space w/ Private Bath",74414106985,verified,Ugi,Brooklyn,Crown Heights,40.67418,-73.95958,United States,US,False,moderate,Private room,2011,,$205 ,1,4,8/26/2018,0.09,4,1,25,,
8460700,Spacious and cozy room!,9455739013,unconfirmed,Tobias,Brooklyn,Bushwick,40.69802,-73.91471999999999,United States,US,False,moderate,Private room,2013,,$172 ,1,0,,,4,3,35,"We don't allow smoking, drug use, excessive parties, or loud music out of respect for our neighbors.  Please treat our home like your own! ",
8461252,Studio next to Washington Sq Park,85838546793,unconfirmed,Yue,Manhattan,Greenwich Village,40.730090000000004,-73.99965,United States,US,False,flexible,Entire home/apt,2012,,$55 ,5,1,1/2/2016,0.02,5,1,424,#NAME?,
8461804,Midtown Manhattan,91408737299,unconfirmed,Michael,Manhattan,Hell's Kitchen,40.764070000000004,-73.98579000000001,United States,US,True,moderate,Private room,2021,,$162 ,6,36,7/5/2018,0.84,5,2,368,"Quiet hours are 10 PM to 6 AM.  No smoking, even outside.  No pets.  We already have one.",
8462357,"UWS large, Elev./Security 1-Bedroom",36071084332,unconfirmed,Sam,Manhattan,Upper West Side,40.77836,-73.9822,United States,US,True,flexible,Entire home/apt,2003,,$212 ,2,51,6/9/2019,1.19,3,1,182,,
8462909,Sunny One Bedroom in Crown Heights,56538364271,verified,J,Brooklyn,Crown Heights,40.6774,-73.94726,United States,US,False,strict,Entire home/apt,2014,,$100 ,2,6,6/29/2016,0.14,4,1,18,"No smoking or drug use.  No parties.  No guests other than those specified in your booking. No moving of furniture without asking Turn lights off when not in use No food in rooms, food can be stored in kitchen area Front door stays unlocked until 9pm, after ring doorbell or call host (phone number hidden) or (phone number hidden)) Kitchen not for use Check-out time no later than 11am Host's food is off limits only what is serve and put out for breakfast!",
8463461,Peaceful Artist Bedroom—Just 30 Min to Manhattan!,78613255533,verified,Ksenia & Masha,Brooklyn,Bedford-Stuyvesant,40.677620000000005,-73.9159,United States,US,True,flexible,Private room,2020,,$171 ,3,69,1/19/2019,1.7,5,6,269,"Please be respectful, Thank you !",
8464014,"Newly renovated, 1.5 bdr  SoHo apt",45974088754,verified,Ben,Manhattan,SoHo,40.72485,-74.00254,United States,US,False,flexible,Entire home/apt,2013,,$113 ,1,1,1/18/2016,0.02,5,1,348,"Please be respectful, Thank you !",
8464566,Studio on the Upper West Side,19207138346,verified,Michelle,Manhattan,Upper West Side,40.78778,-73.97498,United States,US,True,flexible,Entire home/apt,2013,$819 ,$164 ,3,0,,,5,1,6,,
8465118,NYCHaven2: Entire House for less than a hotel room,29669382092,verified,Jason,Brooklyn,East Flatbush,40.65382,-73.93903,United States,US,False,flexible,Entire home/apt,2010,$514 ,$103 ,1,216,6/22/2019,5.49,2,4,165,,
