id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
33807956,Pinterest Escape,23998789750,verified,Phil,Brooklyn,Crown Heights,40.6753,-73.93859,United States,US,False,flexible,Entire home/apt,2019,$314 ,$63 ,2,33,1/1/2022,0.85,,2,180,,
33808508,Luxury Affordable comfort in the Bronx-2 Bedroom!,17095459834,unconfirmed,Annick,Bronx,Wakefield,40.894020000000005,-73.84437,United States,US,True,flexible,Entire home/apt,2009,$139 ,$28 ,2,27,1/1/2022,0.68,,3,365,,
33809061,New York Loft,35983800785,verified,Faysal,Manhattan,Upper West Side,40.790620000000004,-73.97309,United States,US,True,moderate,Entire home/apt,2018,$229 ,$46 ,2,9,1/1/2022,1.1,,1,179,,
33809613,GETAWAY 4 COUPLES.  Game night. Sleep 5. Free Park,22520499994,verified,Joe,Manhattan,Washington Heights,40.8353,-73.94369,United States,US,False,moderate,Shared room,2010,$408 ,$82 ,1,44,1/1/2022,1.11,,6,362,,
33810165,Change of seasons in extra large room in Brooklyn,46996320717,unconfirmed,Tj,Brooklyn,Bedford-Stuyvesant,40.684470000000005,-73.92474,United States,US,False,strict,Private room,2012,$947 ,$189 ,3,44,1/1/2022,1.14,3.0,4,228,,
33810718,Wendy's New York Homestay,15338450730,unconfirmed,Wendy,Brooklyn,Bedford-Stuyvesant,40.67974,-73.94275,United States,US,True,moderate,Private room,2005,$743 ,$149 ,2,28,1/1/2022,0.9,5.0,2,321,,
33811270,"Dvine Home,  5 Minutes from JFK",20484612813,verified,Flyn,Queens,Jamaica,40.676109999999994,-73.79704,United States,US,True,moderate,Entire home/apt,2006,$371 ,$74 ,2,135,1/1/2022,3.51,2.0,1,109,,
33811822,"Comfy room + tea! (gym, mov theater, lounge, roof)",56219495377,verified,Laura,Brooklyn,Bedford-Stuyvesant,40.68996,-73.9533,United States,US,True,moderate,Private room,2021,$757 ,$151 ,2,14,1/1/2022,0.36,4.0,2,156,,
33812374,"SPACIOUS COZY CONVENIENT 3BR, 1 and 1 1/2BA APT!!",30927724099,unconfirmed,Déon,Brooklyn,Bedford-Stuyvesant,40.6813,-73.92074000000001,United States,US,True,flexible,Entire home/apt,2008,$798 ,$160 ,2,42,1/1/2022,1.18,5.0,1,320,,
33812927,Very Clean and Very Large,77150654412,unconfirmed,Carlos,Manhattan,Washington Heights,40.84405,-73.93773,United States,US,False,moderate,Private room,2013,$377 ,$75 ,2,11,1/1/2022,0.28,4.0,2,365,,
33813479,Comfy bedroom with private entrance - Wyckoff BK,21697336869,unconfirmed,Manu,Brooklyn,Bushwick,40.70665,-73.91798,United States,US,True,flexible,Private room,2016,$94 ,$19 ,15,3,1/1/2022,0.1,5.0,1,228,,
33814031,"Best Location, Best Roof!",83063894874,unconfirmed,Vanessa,Manhattan,Kips Bay,40.74013,-73.98154,United States,US,True,moderate,Entire home/apt,2005,$828 ,$166 ,3,90,1/1/2022,2.38,5.0,1,0,,
33814584,*Newly* Renovated Garden 2 Level Apartment,65734896141,verified,Angela,Manhattan,Upper West Side,40.78927,-73.97954,United States,US,False,strict,Entire home/apt,2010,$538 ,$108 ,3,15,1/1/2022,0.42,4.0,1,309,,
33815136,Unique 2 bedroom apt in the center of Williamsburg,15329560010,verified,Diego,Brooklyn,Williamsburg,40.712340000000005,-73.96139000000001,United States,US,False,strict,Entire home/apt,2009,"$1,174 ",$235 ,30,131,1/1/2022,3.55,3.0,1,217,,
33815688,Stylish & Large 2BD LOFT in Prime Williamsburg,60725685381,verified,Julieta,Brooklyn,Williamsburg,40.72037,-73.95810999999999,United States,US,True,moderate,Entire home/apt,2016,$465 ,$93 ,30,69,1/1/2022,1.88,4.0,1,30,,
33816241,Self Isolate in a BEAUTIFUL Brownstone w/GARDEN 🌿,16386132757,verified,Pam,Brooklyn,Bedford-Stuyvesant,40.68305,-73.94724000000001,United States,US,False,flexible,Entire home/apt,2022,"$1,091 ",$218 ,30,33,1/1/2022,0.94,3.0,1,121,,
33816793,Truly an Authentic Brooklyn Experience,29728207037,unconfirmed,Ty,Brooklyn,Bedford-Stuyvesant,40.68275,-73.92338000000001,United States,US,False,moderate,Private room,2014,"$1,133 ",$227 ,1,58,1/1/2022,1.65,5.0,1,89,,
33817345,"1st Floor, Room # 8 (12' x 15')",69417734252,verified,Aminul,Brooklyn,East New York,40.66825,-73.89579,United States,US,True,strict,Private room,2009,$466 ,$93 ,30,19,1/1/2022,0.52,2.0,9,128,,
33817897,MALE or COUPLE can ride free ferry manhattan&back!,2355401610,unconfirmed,Valerie,Staten Island,St. George,40.63794,-74.08270999999999,United States,US,True,flexible,Private room,2015,$256 ,$51 ,1,9,1/1/2022,0.27,4.0,2,364,,
33818450,"2, 3 or 4  Floors, Heart of Greenwich Village",12184018088,verified,Evelyn,Manhattan,West Village,40.732690000000005,-74.00254,United States,US,False,moderate,Entire home/apt,2004,$599 ,$120 ,1,4,1/1/2022,0.12,5.0,5,47,,
33819002,Relax for 12 . Luxury Duplex Your group deserves,47764314013,verified,Joe,Manhattan,Washington Heights,40.83396,-73.9437,United States,US,True,strict,Shared room,2014,$812 ,$162 ,1,24,1/1/2022,0.67,2.0,6,84,,
33819554,"Midtown 2 Bed United Nations Loc, Full Kitchen",62105780541,verified,Beekman,Manhattan,Midtown,40.751979999999996,-73.96978,United States,US,True,moderate,Entire home/apt,2020,$507 ,$101 ,3,11,1/1/2022,0.33,4.0,7,357,,
33820107,CLEAN & SPACIOUS ROOM  CLOSE TO MANHATTAN,2408562023,verified,Meela,Queens,Astoria,40.757529999999996,-73.9282,United States,US,False,moderate,Private room,2019,$76 ,$15 ,2,38,1/1/2022,1.09,5.0,6,281,,
33820659,Five-star luxury Apt in Chelsea !,36131222679,unconfirmed,Paola,Manhattan,Chelsea,40.74569,-74.00362,United States,US,False,moderate,Entire home/apt,2016,$114 ,$23 ,30,14,1/1/2022,0.41,2.0,1,365,,
33821211,"Luxury 2 Bed w/ Gym, Laundry, Rooftop #6107",77500068649,unconfirmed,MyNyHousing,Manhattan,Upper West Side,40.790459999999996,-73.97211999999999,United States,US,True,moderate,Entire home/apt,2021,"$1,088 ",$218 ,30,1,1/1/2022,0.47,4.0,48,308,,
33821764,"Hotel Hendricks, Deluxe Queen",50271771003,unconfirmed,Hotel Hendricks,Manhattan,Hell's Kitchen,40.755320000000005,-73.99329,United States,US,False,strict,Private room,2022,$863 ,$173 ,1,3,1/1/2022,0.13,3.0,6,11,,
33822316,Studio apartment - Harlem heart,81080720064,verified,Olivier,Manhattan,Harlem,40.81062,-73.94323,United States,US,True,flexible,Entire home/apt,2011,"$1,093 ",$219 ,3,39,1/1/2022,1.21,3.0,1,5,,
33822868,Botanical Home,2967832703,unconfirmed,Olga,Queens,Springfield Gardens,40.6617,-73.76261,United States,US,True,flexible,Private room,2022,"$1,061 ",$212 ,1,39,1/1/2022,1.18,2.0,2,87,,
33823420,Cozy room in Brooklyn,42274388894,verified,Jian,Brooklyn,Sunset Park,40.63688,-74.00859,United States,US,True,strict,Private room,2010,$408 ,$82 ,3,6,1/1/2022,1.27,5.0,2,236,,
33823973,Lofty spacious sun drenched home,44751544087,unconfirmed,Yael,Brooklyn,Bedford-Stuyvesant,40.693059999999996,-73.95917,United States,US,True,moderate,Entire home/apt,2018,$350 ,$70 ,3,14,1/1/2022,0.42,3.0,1,88,,
33824525,2 Beds close to Central Park,56878282144,verified,Park Central,Manhattan,Midtown,40.76552,-73.98196,United States,US,True,flexible,Private room,2011,$907 ,$181 ,1,246,1/1/2022,8.51,5.0,7,340,,
33825077,Small studio for X'mas  in  Manhattan,69962941997,unconfirmed,Janu,Manhattan,Harlem,40.80404,-73.95159,United States,US,False,strict,Entire home/apt,2007,$696 ,$139 ,4,2,1/1/2022,0.79,3.0,2,142,,
33825630,"Backyard in BK, Modern Reno, Sleeps 6, Walk 2train",82732044352,unconfirmed,Cristina,Brooklyn,Crown Heights,40.67584,-73.93921999999999,United States,US,True,moderate,Entire home/apt,2014,"$1,063 ",$213 ,1,17,1/1/2022,0.52,4.0,1,22,,
33826182,Kids room,90356870728,unconfirmed,Basia,Brooklyn,Borough Park,40.631609999999995,-73.99684,United States,US,False,strict,Private room,2011,$790 ,$158 ,1,11,1/1/2022,0.33,3.0,3,0,,
33826734,NO Cleaning FEES-F,45236560649,unconfirmed,Jeannie,Staten Island,New Dorp Beach,40.564820000000005,-74.10287,United States,US,False,flexible,Private room,2010,"$1,108 ",$222 ,2,120,1/1/2022,3.81,4.0,2,357,,
33827287,Tranquil Haven-8 mins to JFK/LIRR /Air Train,79901844291,verified,Sharon,Queens,Jamaica,40.67042,-73.78061,United States,US,False,strict,Entire home/apt,2013,$467 ,$93 ,1,13,1/1/2022,0.41,3.0,5,165,,
33827839,"Cozy, clean room, backyard, close to subway, city",84172295305,unconfirmed,Victor,Bronx,Fordham,40.86684,-73.88781999999999,United States,US,True,moderate,Private room,2012,$203 ,$41 ,30,22,1/1/2022,0.72,4.0,4,153,,
33828391,"750 sqft of light, cleanliness & comfort",96424451840,unconfirmed,Chloe,Manhattan,Upper West Side,40.797579999999996,-73.96829,United States,US,True,moderate,Entire home/apt,2011,$87 ,$17 ,4,8,1/1/2022,0.25,,1,0,,
33828943,Lou's Palace & Retreat 3-so much for so little,56187472356,verified,Louann,Queens,Rosedale,40.65392,-73.74116,United States,US,False,strict,Private room,2022,"$1,032 ",$206 ,1,102,1/1/2022,3.56,,3,180,,
33829496,Clean 4 private room W/ private bathroom near park,47875542993,verified,Sherry,Queens,Flushing,40.77134,-73.80592,United States,US,True,strict,Private room,2004,$812 ,$162 ,1,27,1/1/2022,0.87,,3,179,,
33830048,Hidden Gem  nearJFK/15 mins to LaGuardia,94085699008,unconfirmed,Michael And Carrol,Queens,Laurelton,40.66941,-73.74459,United States,US,True,flexible,Private room,2020,$466 ,$93 ,1,34,1/1/2022,1.11,,3,365,,
33830600,Newly renovated apt. with backyard & fire pit!,84312270234,unconfirmed,Melissa,Brooklyn,Crown Heights,40.67302,-73.92213000000001,United States,US,True,strict,Entire home/apt,2012,"$1,058 ",$212 ,3,19,1/1/2022,0.68,,1,58,,
33831153,Cozy Room in Downtown Flushing WELLness House,3017291580,unconfirmed,Shweta,Queens,Flushing,40.75564,-73.82081,United States,US,True,flexible,Private room,2009,$467 ,$93 ,1,16,1/1/2022,0.52,,2,365,,
33831705,Private studio room with private bathroom by LGA,16364567365,verified,Yesica,Queens,East Elmhurst,40.75636,-73.8821,United States,US,False,strict,Private room,2014,"$1,184 ",$237 ,2,42,1/1/2022,1.58,,2,278,,
33832257,Cozy studio with everything you need!,11785640248,verified,Yaniv And Vanessa,Brooklyn,Williamsburg,40.70831,-73.94093000000001,United States,US,True,strict,Entire home/apt,2014,$492 ,$98 ,30,8,1/1/2022,0.56,,2,74,,
33832810,Historic Harlem - hidden gem in Manhattan!!,44169206000,unconfirmed,Rashmi,Manhattan,Harlem,40.824729999999995,-73.93978,United States,US,True,strict,Private room,2011,$51 ,$10 ,1,18,1/1/2022,0.59,,1,179,,
33833362,Bushwick Renovated Apartment # 2,88597169647,unconfirmed,Banty,Brooklyn,Bushwick,40.69921,-73.92159000000001,United States,US,True,flexible,Private room,2018,$384 ,$77 ,5,19,1/1/2022,0.63,,3,271,,
33833914,Sunset Park's brand new luxury apartment,75970880376,unconfirmed,Landy,Brooklyn,Sunset Park,40.635329999999996,-74.01187,United States,US,False,flexible,Entire home/apt,2017,$924 ,$185 ,2,7,1/1/2022,0.26,,1,180,,
33834466,Private room in the heart of Williamsburg,24903093051,verified,Bara,Brooklyn,Williamsburg,40.71199,-73.95947,United States,US,False,flexible,Private room,2004,$69 ,$14 ,1,35,1/1/2022,1.22,,1,91,,
33835019,Central Contemporary Oasis,33691164242,verified,Nina,Queens,Corona,40.73615,-73.85953,United States,US,False,flexible,Entire home/apt,2019,$354 ,$71 ,4,29,1/1/2022,0.99,5.0,3,80,,
33835571,"1 bedroom, sunlit apartment with 2 cats!",17720126487,verified,Elisa,Brooklyn,Sunset Park,40.66167,-73.99132,United States,US,True,flexible,Entire home/apt,2017,$619 ,$124 ,2,33,1/1/2022,1.13,4.0,1,8,,
33836123,Stunning Williamsburg Apartment with Huge Patio,86925185101,unconfirmed,Sidney,Brooklyn,Greenpoint,40.71998,-73.95453,United States,US,True,flexible,Entire home/apt,2009,$471 ,$94 ,3,7,1/1/2022,0.26,5.0,1,33,,
33836676,"Beautifully Designed, Newly Reno- Basement Studio",71368893060,unconfirmed,Kerri-Ann,Brooklyn,East New York,40.67396,-73.88076,United States,US,False,moderate,Private room,2012,$648 ,$130 ,2,100,1/1/2022,3.4,2.0,1,90,,
33837228,Beautiful bright bedroom in Bushwick,3112580542,verified,Marta,Brooklyn,Bushwick,40.691109999999995,-73.92453,United States,US,True,moderate,Private room,2019,$424 ,$85 ,1,39,1/1/2022,1.33,2.0,2,168,,
33837780,Private room near 7 train airports Citi field,47247970299,unconfirmed,Elizabeth,Queens,Corona,40.74284,-73.85263,United States,US,False,strict,Private room,2003,$796 ,$159 ,7,27,1/1/2022,0.93,2.0,2,177,,
33838333,"Studio in Norwood, 
FordhamUniv/Montefiore",83407775348,unconfirmed,Samita,Bronx,Norwood,40.871520000000004,-73.87713000000001,United States,US,True,strict,Entire home/apt,2006,$560 ,$112 ,1,90,1/1/2022,3.16,5.0,5,302,,
33838885,Hidden Gem of a Bronx Tale ~ Real Little Italy NYC,8210384932,verified,Niko,Bronx,Belmont,40.84885,-73.88601,United States,US,True,strict,Entire home/apt,2011,$527 ,$105 ,2,64,1/1/2022,2.27,2.0,1,164,,
33839437,(3FE)Amazing Studio In Perfect Chelsea Location,65415687933,unconfirmed,Isaac,Manhattan,Chelsea,40.74637,-73.99301,United States,US,True,strict,Entire home/apt,2016,$674 ,$135 ,30,6,1/1/2022,0.25,2.0,14,284,,
33839989,Elle Decor Artist Loft West Village,95369226854,verified,Zach,Manhattan,Chelsea,40.73945,-74.00133000000001,United States,US,False,strict,Entire home/apt,2010,$88 ,$18 ,4,10,1/1/2022,0.38,4.0,1,113,,
33840542,Private room with private bathroom - great view,54143255520,verified,Helen,Manhattan,Washington Heights,40.8391,-73.94382,United States,US,True,flexible,Private room,2010,$80 ,$16 ,30,5,1/1/2022,0.19,3.0,2,357,,
33841094,Historic Brownstone Garden Studio Room,30731548536,unconfirmed,Sheila,Brooklyn,Bedford-Stuyvesant,40.6845,-73.94385,United States,US,False,moderate,Private room,2009,$528 ,$106 ,2,32,1/1/2022,1.2,5.0,1,342,,
33841646,Quite Room Walking Distance to Yankee Stadium,88329667450,verified,Rise,Manhattan,Harlem,40.82232,-73.93864,United States,US,False,flexible,Private room,2014,$78 ,$16 ,4,3,1/1/2022,0.68,5.0,2,0,,
33842199,"Magical, Trendy, and Hip Times Square studio",93512814879,unconfirmed,Emily,Manhattan,Hell's Kitchen,40.75797,-73.99136,United States,US,False,flexible,Entire home/apt,2021,$948 ,$190 ,3,2,1/1/2022,0.08,4.0,1,42,,
33842751,CLEAN SAFE CONVENIENT QUIET 1Br to share,216943287,unconfirmed,Yumi,Manhattan,Midtown,40.764590000000005,-73.98442,United States,US,True,flexible,Shared room,2010,$475 ,$95 ,7,2,1/1/2022,0.36,2.0,1,269,,
33843303,Edwige and Yves' house,2055438180,verified,Yves,Bronx,Edenwald,40.89485,-73.8323,United States,US,True,moderate,Entire home/apt,2013,$855 ,$171 ,3,19,1/1/2022,0.71,3.0,1,88,,
33843856,1 x Bedroom Apartment Great Location,36022803176,verified,Hyonce,Brooklyn,Bedford-Stuyvesant,40.690329999999996,-73.95895,United States,US,True,strict,Entire home/apt,2015,$850 ,$170 ,4,11,1/1/2022,0.64,2.0,1,0,,
33844408,Jewel Box 1 Bedroom Apartment + loft,34593322610,unconfirmed,Kane,Brooklyn,Williamsburg,40.71289,-73.93987,United States,US,False,moderate,Entire home/apt,2003,$474 ,$95 ,3,17,1/1/2022,0.62,3.0,1,3,,
33844960,Cozy private room to mind your business & relax,82897803834,unconfirmed,Marcela,Brooklyn,Bushwick,40.688829999999996,-73.91471,United States,US,True,flexible,Private room,2021,$432 ,$86 ,7,5,1/1/2022,0.19,3.0,1,365,,
33845512,"Deluxe Room with King Bed, City View",24237365225,unconfirmed,The Wall Street Inn,Manhattan,Financial District,40.70462,-74.01026999999999,United States,US,True,moderate,Private room,2010,$461 ,$92 ,1,4,1/1/2022,0.2,4.0,9,187,,
33846065,The Perfect Suite to make your trip complete.,71835054204,unconfirmed,Delanno,Brooklyn,East New York,40.66185,-73.88953000000001,United States,US,False,flexible,Entire home/apt,2004,$410 ,$82 ,3,26,1/1/2022,0.98,2.0,3,179,,
33846617,"Warm, Cozy and Sunny place to enjoy NYC.",62714541788,unconfirmed,Angela,Manhattan,Inwood,40.868809999999996,-73.92304,United States,US,False,moderate,Private room,2004,$983 ,$197 ,1,7,1/1/2022,0.26,2.0,1,185,,
33847169,Experience Two @ Eighty -One,6632435223,unconfirmed,Michael,Brooklyn,Bedford-Stuyvesant,40.69167,-73.94736,United States,US,False,moderate,Private room,2015,"$1,002 ",$200 ,2,24,1/1/2022,0.91,2.0,1,52,,
